WELLINGBOROUGH-RAUNDS-DAY-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP998727,Long,-0.536454,Lat,52.343306,Elevation,205,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,1.02,3.57,0.75,1.12,0.86,1.6,1,3.41,2.92,0.82,2.31,1.38,1.74,2.14,3.7,2.02,2.07,2.34,1.09,,0.88,2.45,1.42,2.6,1.21,2.25,1.43,1.11,1.22,1.16,,,,,,
February,,,,,,0.62,1.53,1.49,1.05,0.34,2.1,1.05,1.44,0.66,1.03,2.49,4.35,0.76,1.06,2.71,0.81,0.37,1.98,3.31,,1.63,1.89,2.19,0.96,0.88,0.71,2.03,0.21,1.8,0.59,,,,,,
March,,,,,,1.76,1.58,0.86,2.88,2.89,0.72,1.71,2.3,3.14,2.49,1.01,5.22,1.33,0.62,3.7,1.81,0.73,1.74,1.65,,0.9,0.54,1.73,0.96,0.03,1.7,0.21,1.52,2.39,1.46,,,,,,
April,,,,,,1.47,0.51,2.41,2.8,1.14,1.91,0.74,0.06,2.48,0.55,0.67,0.92,1.52,3.16,2.25,3.8,0.89,3.23,1.4,,1.51,2.3,1.17,1,0.81,1.94,3.13,2.85,0.54,1.35,,,,,,
May,,,,,1.91,0.82,1.57,5,1.88,1.51,2.34,1.45,1.68,1.7,0.92,1.91,1.88,2.24,1.82,0.97,1.1,1.17,0.84,1,3.05,2.93,2.47,0.63,1.11,0.62,2.67,2.42,3.78,1.5,0.51,,,,,,
June,,,,,0.58,2.89,4.49,1.44,0.9,2.8,1.12,1.28,4.3,0.7,2.23,0.67,1.85,1.76,0.5,0.8,1.37,0.3,0.92,0.43,2,0.09,2.16,2.7,2.24,0.59,0.22,1.33,0.83,1.37,0.73,,,,,,
July,,,,,2.58,0.92,0.63,2.42,2.54,2.69,1.84,0.45,4.13,0.77,1.44,3.35,1.28,1.93,3.28,2.32,3.19,0.24,3.57,3.06,2.81,1.17,1.18,2.13,2.47,1.24,2.65,2.75,2.94,1.18,3.07,,,,,,
August,,,,,1.66,2.85,1.33,1.98,3.63,2.21,2.26,2.35,7.3,0.74,1.74,2.5,3.48,6.32,0.79,2.18,1.05,2.14,4.43,1.64,1.49,1.58,0.91,5.6,1.24,0.53,2.08,4.44,2.46,0.8,1.63,,,,,,
September,,,,,2.05,1.27,0.99,0.66,1.33,2.15,0.53,1.16,0.99,1.21,0.78,1.25,0.69,2.12,5.54,1.35,2.09,0.97,1.91,2.32,2.81,1.97,2.57,4.48,0.65,0.26,4.57,2.41,3.09,1.65,2.22,,,,,,
October,,,,,0.73,1.21,3.61,3.2,1.55,3.35,1.64,1.84,2.06,2.82,2.58,1.2,1.92,2.94,1.71,1.19,1.18,1.24,0.73,2.56,2.74,2.78,2.05,1.57,3,2.22,1.04,0.39,2.38,1.37,0.95,,,,,,
November,,,,,1.01,2.78,4.11,2.17,0.96,0.75,3.08,2.34,1.58,1.9,2.15,2.09,3.43,1.02,2.07,1.79,1.1,1.44,0.94,,1.75,1.55,2.83,2.36,1.71,4.28,3.06,2.17,1.35,1.81,1.72,,,,,,
December,,,,,1.28,0.71,2.63,3.09,1.51,3.94,5.67,3.88,3,0.48,4.98,4.19,2.73,0.57,1.95,3.43,1.91,1.27,2.06,,2.06,2.56,0.46,3.03,1.89,4.3,2.17,0.9,0.44,0.44,3.55,,,,,,
Total,,,,,,18.32,26.55,25.47,22.15,24.63,24.81,19.25,32.25,19.52,21.71,23.64,29.13,24.25,24.64,26.39,21.43,12.83,24.69,,,19.55,21.81,29.01,19.83,16.97,25.06,23.61,22.96,16.07,18.94,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
