HUCKNALL-FORGE-MILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK547471,Long,-1.186044,Lat,53.018412,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,0.59,2.82,2.37,2.41,1.89,3.03,1.78,0.61,1.25,2.52,1.59,1.13,1.65,1.79,3.53,0.71,1.76,0.66,2.6,3.54,1.32,0.87,1.6,2.4,0.82,3.3,0.92,0.95,1,2.05,0.98,4.28,3.25,1.12,2.1,0.68,2.63,1.69,3.52,2.71,1.98,2.91,,,,,,,,
February,,4.31,1.91,3.55,1.73,2.35,0.35,0.45,0.78,1.2,0.68,0.16,1.32,2.36,1.8,0.17,0.69,3.07,0.97,1.43,3.26,1.31,2.1,0.8,2.72,0.64,2.47,1.67,1.58,0.63,2.02,1.15,1.36,0.74,1.08,2.98,4.44,0.77,1.74,2.54,2.23,0.26,2.38,,,,,,,,
March,,2.98,1.72,0.98,1.7,1.13,2.92,1.25,2.12,3.43,1.34,1.34,0.68,0.19,0.78,1.48,2.24,1.85,0.82,0.76,0.62,1.58,1.39,3.05,1.71,2.03,1.38,1.24,2.85,2.98,0.52,1.27,2.37,3.41,2.17,0.63,4.08,1.63,0.93,5.06,1.75,0.76,1.8,,,,,,,,
April,,0.92,2.85,2.58,1.82,1.48,1.7,1.08,2.39,2.73,0.46,1.8,0.6,0.47,1.63,1.63,0.7,1.54,1.94,1.87,0.9,1.15,2.15,1.7,1.03,1.35,0.42,1.75,2.08,1.16,1.48,0.75,0.23,2.38,0.82,0.63,1.24,1.06,1.57,1.54,3.96,0.78,2.73,,,,,,,,
May,,1.19,2.74,1.51,0.73,1.65,5.7,1.42,0.7,3.05,2.17,2.05,2.53,2.54,1.61,0.68,0.37,1.12,1.87,3.04,1.18,0.72,2.18,2.93,1.37,0.35,1.65,2.88,2.02,1.11,2.09,0.87,2.4,2.16,1.87,1.68,2.47,2.04,2.22,1.28,1.98,1.41,0.71,,,,,,,,
June,,2.2,4.47,3.93,1.13,2.81,1.08,0.39,1.17,0.38,1.4,3.3,3.75,0.98,1.8,0.98,3.17,2.01,1.55,1.67,3.02,1.61,1.6,1.41,0.34,2.82,1.65,2.45,2.5,2.11,1.96,2.93,3.34,0.46,2.25,1,2.02,2.1,0.39,0.54,2.7,0.53,0.88,,,,,,,,
July,,1.3,2.98,2.17,3.85,0.44,4.1,1.39,4.8,2.8,2.13,2.6,1.97,2.98,2.27,3.42,1.85,0.63,0.94,1.76,1.65,4.32,1.3,2.03,1.94,1.24,0.33,2.1,3.45,3.16,2.04,0.04,4.41,0.77,2.79,6.19,1.56,1.64,2.83,2.32,4.31,0.49,3.68,,,,,,,,
August,,6.07,1.59,1.23,1.79,2.06,1.9,1.58,2.47,2.73,2.78,3.6,2.42,1.7,1.79,2.3,1.4,3.08,2.3,0.49,5.03,1.55,3.03,5.33,2.63,3.15,1.32,2.09,3.23,2.9,3.14,1.85,5.35,1.31,2.16,2.88,2.21,3.87,1.76,2.13,0.82,3.67,5.59,,,,,,,,
September,,1.94,1.88,5.82,0.92,2.79,1.33,2.43,0.8,2.4,1.48,0.95,3.2,1.38,0.6,0.83,2.94,2.25,0.45,2.78,0.75,1.17,0.97,2.83,1.46,1.59,0.95,0.62,1.42,2.56,0.58,1.56,0.97,2.27,0.64,0.76,1.46,1.38,4.12,2.06,1.21,0.99,2,,,,,,,,
October,,4.15,5.75,2.23,0.94,5.81,4.5,1.49,0.56,3.01,1.02,4.2,3.57,1.53,2.1,2.32,2.81,1.1,3.06,2.97,1.84,1.67,2.37,6.15,0.39,0.95,5.26,4.34,0.72,2.82,1.63,1.65,3.03,4.97,2.12,1.59,1.91,3.24,1.19,2.52,1.5,2.82,0.62,,,,,,,,
November,,3.18,3.44,3.45,1.15,2.65,1.53,1.46,3.1,0.7,2.59,2.68,1.13,1.33,2.01,2.92,1.25,1.7,2,1.35,2.43,2.24,1.59,1.71,1.06,3.03,2.82,2,0.84,0.28,3.97,1.94,1.73,1.66,3.24,2.56,3.23,0.96,1.51,1.48,0.81,1.29,1,,,,,,,,
December,,3.09,4.72,1.05,2.04,0.66,2.91,1.65,1.75,1.44,0.58,3.33,0.8,2.26,1.81,2.08,3.79,2.91,1.69,2.27,4.02,5.4,1.68,0.93,1.59,0.55,2.51,2.57,1.17,4.1,4.61,3.96,3.01,0.81,5.18,5.12,2.24,1.01,3.27,3.98,2.93,2.15,3.7,,,,,,,,
Total,,31.92,36.87,30.87,20.21,25.72,31.05,16.37,21.25,25.12,19.15,27.6,23.1,19.37,19.99,22.34,21.92,23.02,18.25,22.99,28.24,24.04,21.23,30.47,18.64,18.52,24.06,24.63,22.81,24.81,26.09,18.95,32.48,24.19,25.44,28.12,27.54,22.33,23.22,28.97,26.91,17.13,28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883 May IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
