"HIGHGATE, NORTH HILL DEPOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,858,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.48,2.43,3.08,1.42,2.87,1.78,3.09,1.30,3.55,1.25,2.45,
February,0.46,0.16,2.51,3.99,0.51,3.06,3.03,3.61,1.52,0.70,1.04,
March,1.37,1.29,1.69,2.90,0.86,0.69,0.17,2.50,1.47,0.00,1.63,
April,3.40,1.40,2.90,1.92,3.43,1.55,3.20,1.75,1.26,1.33,1.78,
May,2.08,1.03,0.68,1.63,3.85,1.78,1.84,1.48,2.30,1.77,2.65,
June,2.04,0.33,1.20,0.42,2.47,0.09,3.34,2.67,2.75,1.36,1.12,
July,4.45,0.12,2.90,2.72,6.52,3.27,1.96,3.08,2.30,2.76,1.94,
August,1.96,1.58,1.95,1.72,2.24,2.14,1.04,3.18,2.64,1.59,2.70,
September,3.34,2.71,2.00,1.55,3.33,2.49,0.97,3.97,0.98,0.39,3.59,
October,1.55,0.74,0.91,5.31,4.60,3.06,2.19,1.19,4.46,3.10,1.36,
November,1.29,1.93,1.56,1.69,2.81,1.57,4.92,2.44,1.86,6.12,4.43,
December,2.32,1.08,2.53,2.39,2.85,2.20,0.30,3.71,1.85,4.89,2.37,
Total,26.74,14.80,23.91,27.66,36.34,23.68,26.05,30.88,26.94,25.26,27.06,
Calc annual,26.74,14.80,23.91,27.66,36.34,23.68,26.05,30.88,26.94,25.26,27.06,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
