"REIGATE WRAY LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4165,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.42,1.69,3.04,4.29,0.86,4.60,1.62,1.54,3.49,4.09,,
February,4.23,1.69,2.41,1.28,5.02,5.00,4.84,1.12,1.75,2.45,,
March,1.20,2.05,4.65,2.95,4.95,0.75,4.38,2.05,1.07,4.38,,
April,1.81,1.97,0.03,3.27,1.10,1.38,1.38,2.96,3.80,3.23,,
May,2.54,2.82,1.52,2.07,1.38,3.00,2.93,1.70,1.44,0.21,,
June,2.02,2.77,3.66,0.52,0.72,1.04,2.38,1.64,0.81,0.95,,
July,3.18,0.42,1.63,3.80,2.40,4.30,1.15,4.47,5.18,2.11,,
August,3.39,0.52,6.14,2.26,1.51,1.95,3.64,5.90,1.33,2.62,,
September,0.87,1.40,3.38,1.87,1.08,2.67,1.90,2.06,5.49,1.19,,
October,2.87,4.26,3.26,4.40,1.85,2.53,5.42,3.91,1.66,0.84,,
November,3.59,5.05,2.94,2.89,4.39,3.00,6.06,1.65,2.46,1.99,,
December,4.25,7.24,3.60,1.53,8.42,6.59,3.18,2.18,2.85,5.08,,
Total,32.37,31.88,36.26,31.13,33.68,36.81,38.88,31.18,31.33,29.14,,
Calc annual,32.37,31.88,36.26,31.13,33.68,36.81,38.88,31.18,31.33,29.14,,
Difference,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
