"COTTINGHAM GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4749,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,,,,
February,,,,,,,,,,0.83,,
March,,,,,,,,,,1.10,,
April,,,,,,,,,,1.98,,
May,,,,,,,,,,3.02,,
June,,,,,,,,,,0.94,,
July,,,,,,,,,,1.49,,
August,,,,,,,,,,0.52,,
September,,,,,,,,,,2.54,,
October,,,,,,,,,,2.50,,
November,,,,,,,,,,1.06,,
December,,,,,,,,,,2.54,,
Total,,,,,,,,,,-999.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1017.52,,
