BOURNEMOUTH (TALBOT WOODS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,616,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.73,4.09,,,2.08,4.43,3.45,,,,,
February,3.81,0.37,,,2.15,3.18,1.92,,,,,
March,4.17,3.35,,,0.90,1.32,7.47,,,,,
April,2.17,2.04,,,0.90,2.82,2.52,,,,,
May,2.37,4.13,,,2.30,4.33,1.46,,,,,
June,1.83,0.47,,,2.65,5.03,1.87,,,,,
July,2.09,,,,1.18,1.17,0.85,,,,,
August,4.14,,,,2.66,4.21,0.45,,,,,
September,1.11,,,,2.78,4.52,1.47,,,,,
October,0.97,,,,3.61,1.44,1.51,,,,,
November,2.23,,,7.16,1.11,6.37,1.77,,,,,
December,2.66,,,2.90,5.08,3.98,3.16,,,,,
Total,32.28,,,,27.40,42.80,27.90,,,,,
Calc annual,32.28,14.45,0.00,10.06,27.40,42.80,27.90,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,,
