"RINGWOOD GREY FRIARS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,625,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.31,4.82,1.28,3.28,4.66,4.87,2.74,5.15,1.31,4.38,
February,,0.11,2.67,6.03,0.37,4.46,1.92,3.65,2.17,0.92,0.72,
March,,1.32,2.45,1.79,1.46,0.87,0.59,3.91,2.65,0.18,1.08,
April,,1.11,2.83,3.37,2.93,2.60,2.98,1.88,1.74,0.96,2.26,
May,,0.99,0.41,1.40,3.89,4.10,1.94,0.90,1.39,2.05,2.29,
June,,0.38,0.99,0.39,1.99,0.00,2.95,2.50,2.06,1.17,0.42,
July,,0.34,3.93,0.50,4.42,2.14,1.05,2.97,1.20,1.14,1.77,
August,,1.45,4.10,2.64,2.65,2.71,1.07,3.38,2.79,1.33,3.80,
September,,0.82,1.59,2.14,3.72,3.70,0.74,5.23,1.81,0.42,3.52,
October,,1.07,1.36,5.29,4.60,3.43,2.62,2.51,6.94,3.86,2.04,
November,,2.08,1.98,1.70,3.25,2.99,10.10,3.39,3.00,8.84,6.10,
December,,1.32,4.27,3.18,5.62,3.35,0.48,4.01,2.28,7.27,3.83,
Total,,15.30,31.40,29.71,38.18,35.01,31.31,37.07,33.18,29.45,32.21,
Calc annual,0.00,15.30,31.40,29.71,38.18,35.01,31.31,37.07,33.18,29.45,32.21,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
