"HENFIELD (TOWNMEAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,494/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.88,2.79,4.46,4.65,2.66,6.13,1.12,3.36,
February,,,,5.29,0.63,4.84,3.72,5.04,2.06,1.71,1.89,
March,,,,3.15,2.14,0.57,0.26,3.23,2.49,0.07,1.59,
April,,,,3.65,3.25,2.94,3.56,3.00,3.12,0.72,2.19,
May,,,,3.54,3.48,4.36,2.96,1.70,1.10,2.68,1.72,
June,,,,0.48,4.14,0.06,3.15,2.69,2.07,2.14,0.79,
July,,,,1.76,3.75,4.32,2.23,2.12,1.85,1.18,2.77,
August,,,,3.21,3.17,1.69,1.34,5.18,2.81,2.65,3.92,
September,,,,2.55,3.29,2.30,1.18,5.89,1.01,0.44,3.78,
October,,,,7.08,5.13,4.07,2.66,3.03,8.59,4.41,2.69,
November,,,,2.65,3.17,4.11,8.40,3.59,4.55,9.60,6.24,
December,,,,3.36,6.32,4.79,0.61,3.48,4.34,8.06,4.21,
Total,,,,38.90,41.25,38.51,34.32,41.60,40.02,34.78,35.15,
Calc annual,0.00,0.00,0.00,38.60,41.26,38.51,34.72,41.61,40.12,34.78,35.15,
Difference,NaN,NaN,NaN,0.30,-0.01,-0.00,-0.40,-0.01,-0.10,0.00,0.00,
