SADDLEWORTH STATION,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3099,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.30,0.67,4.60,6.00,5.62,2.90,5.75,2.92,2.08,2.15,,
February,3.06,6.21,3.08,2.72,3.42,3.70,0.30,1.10,0.86,2.10,,
March,3.82,4.42,3.84,0.66,2.04,2.50,3.16,0.50,2.80,4.00,,
April,2.54,1.43,5.50,2.33,2.09,2.25,2.70,1.82,3.60,3.05,,
May,2.79,4.11,1.37,0.75,2.00,2.62,6.89,2.68,0.56,2.26,,
June,2.61,1.39,7.10,4.70,1.20,3.54,2.25,0.86,3.04,0.73,,
July,7.20,2.70,5.70,2.96,3.68,1.75,4.75,0.95,6.82,4.28,,
August,1.95,5.33,5.50,3.32,2.05,1.26,2.48,1.26,3.80,7.00,,
September,5.54,2.61,4.10,6.23,2.94,4.48,4.04,4.46,2.00,3.25,,
October,6.77,4.18,3.92,5.49,2.64,8.28,6.35,3.21,3.00,5.22,,
November,5.10,4.08,6.77,3.35,1.81,3.56,2.31,3.50,6.72,2.00,,
December,6.71,5.03,3.52,3.69,3.69,2.57,4.38,3.39,2.90,3.50,,
Total,49.39,42.16,55.00,42.20,33.18,39.41,45.36,26.65,38.18,39.54,,
Calc annual,49.39,42.16,55.00,42.20,33.18,39.41,45.36,26.65,38.18,39.54,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
