"SEEND, FERRUM TOWERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1485/1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.74,3.00,2.94,1.64,3.75,3.15,,,,,,
February,1.03,0.41,3.20,5.67,0.21,4.42,,,,,,
March,2.33,1.56,2.65,1.75,1.09,0.44,,,,,,
April,4.94,0.62,3.25,2.62,3.11,1.99,,,,,,
May,2.14,2.08,0.75,1.54,5.23,3.38,,,,,,
June,2.72,0.34,1.53,0.66,2.40,0.05,,,,,,
July,4.97,0.61,3.76,0.97,4.44,4.06,,,,,,
August,1.43,1.33,4.89,2.94,2.73,2.05,,,,,,
September,1.84,1.60,1.78,3.32,4.02,3.71,,,,,,
October,2.67,1.18,1.36,5.27,5.02,3.22,,,,,,
November,1.44,2.00,1.40,2.25,2.73,2.08,,,,,,
December,2.55,1.90,3.94,3.38,4.88,3.38,,,,,,
Total,31.80,16.63,31.45,32.01,39.61,31.93,,,,,,
Calc annual,31.80,16.63,31.45,32.01,39.61,31.93,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
