"TUNBRIDGE ST MARYS & BEECH HURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4137,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.33,2.39,0.63,2.18,3.91,2.11,0.95,2.20,0.59,3.40,,
February,1.07,0.02,1.77,3.66,1.85,0.50,0.32,2.53,1.40,2.71,,
March,2.74,2.49,1.78,0.57,1.30,1.52,2.84,4.74,1.83,0.96,,
April,2.47,0.29,1.33,0.06,1.87,1.91,0.65,1.83,0.94,2.64,,
May,1.76,2.87,1.34,0.70,1.55,0.06,0.28,1.39,3.52,1.57,,
June,2.27,1.71,3.05,1.03,2.17,0.23,4.37,1.59,1.48,1.27,,
July,4.24,3.75,1.65,3.20,3.89,2.85,0.90,0.45,0.44,1.54,,
August,3.05,3.85,3.04,0.72,2.01,1.66,2.13,2.64,1.29,1.59,,
September,0.84,1.18,2.00,2.35,2.47,0.38,6.68,2.78,0.46,3.16,,
October,1.28,8.37,5.16,4.13,4.68,2.89,4.04,0.27,3.39,2.11,,
November,3.73,2.48,2.86,2.39,4.93,5.63,1.57,1.48,3.39,4.91,,
December,0.76,3.80,1.89,2.62,1.82,3.81,3.98,3.82,2.49,1.78,,
Total,27.54,33.20,26.50,23.61,32.45,23.55,28.71,25.72,21.22,27.64,,
Calc annual,27.54,33.20,26.50,23.61,32.45,23.55,28.71,25.72,21.22,27.64,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
