"SOUTHWOLD, QUAY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1369,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,1.37,
February,,,,,,,,,,,1.25,
March,,,,,,,,,,,1.09,
April,,,,,,,,,,,1.82,
May,,,,,,,,,,,2.13,
June,,,,,,,,,,,0.61,
July,,,,,,,,,,,3.80,
August,,,,,,,,,,,3.08,
September,,,,,,,,,,,4.35,
October,,,,,,,,,,2.41,0.59,
November,,,,,,,,,,3.73,3.60,
December,,,,,,,,,,3.97,2.11,
Total,,,,,,,,,,,25.80,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.11,25.80,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
