PELTON COUNCIL SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3547/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,2.08,1.83,1.66,4.35,2.87,2.20,4.67,2.01,,
February,,,2.50,0.45,2.61,3.27,3.36,0.92,1.08,2.46,,
March,,,1.12,3.09,0.81,2.11,2.98,0.25,3.18,1.98,,
April,,,0.96,4.26,3.62,1.60,2.49,0.11,0.85,1.33,,
May,,,2.13,1.42,1.10,1.76,2.81,3.75,1.54,1.08,,
June,,,1.66,4.17,3.88,3.92,2.05,2.95,2.38,0.89,,
July,,,1.39,2.06,0.63,3.71,2.37,2.41,2.83,7.12,,
August,,,1.02,2.74,1.47,1.94,1.65,1.77,3.25,1.01,,
September,,,2.77,1.25,4.64,2.65,1.27,2.94,1.49,1.59,,
October,,,3.01,3.39,4.18,1.36,1.68,3.58,5.86,3.41,,
November,,,3.45,2.05,4.25,3.03,1.51,2.60,2.87,4.05,,
December,,,1.53,1.87,2.29,1.83,5.44,3.59,1.70,2.50,,
Total,,,21.55,28.58,31.14,31.53,30.48,27.07,31.70,29.43,,
Calc annual,0.00,0.00,23.62,28.58,31.14,31.53,30.48,27.07,31.70,29.43,,
Difference,NaN,NaN,-2.07,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,,
