"BYFLEET WEST HALL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,226,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.22,2.30,2.86,1.39,2.51,1.80,2.97,1.80,3.30,1.39,3.65,
February,0.37,0.46,2.30,3.45,0.48,3.57,2.34,4.43,1.69,0.41,0.77,
March,1.29,1.33,2.01,2.59,0.74,0.49,0.35,2.79,1.81,0.00,1.26,
April,3.40,0.69,2.97,2.23,3.14,2.36,3.26,1.91,1.96,0.75,1.55,
May,0.65,1.42,0.99,2.60,3.30,2.37,1.62,1.13,2.42,1.74,2.58,
June,1.95,0.16,1.08,0.38,3.16,0.04,2.76,3.69,2.37,1.34,0.90,
July,4.89,0.35,2.58,1.82,4.72,4.22,2.11,2.81,2.27,1.17,2.11,
August,1.66,0.49,2.67,1.56,2.83,3.14,1.37,3.11,2.93,2.43,2.60,
September,2.26,1.45,1.55,1.67,3.33,2.85,1.30,5.07,1.14,0.27,2.84,
October,1.71,0.70,1.00,6.19,3.84,2.70,2.24,1.30,4.78,3.04,1.34,
November,1.03,1.81,1.08,1.68,2.32,1.81,4.97,3.50,1.40,6.05,4.15,
December,2.29,1.25,3.78,2.25,3.22,3.04,0.34,4.04,1.47,6.07,1.95,
Total,23.72,12.41,24.87,27.81,33.59,28.39,25.63,35.58,27.54,24.66,25.70,
Calc annual,23.72,12.41,24.87,27.81,33.59,28.39,25.63,35.58,27.54,24.66,25.70,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
