"BOLTON-LE-MOORS, MOSS BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4077,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.82,0.22,4.07,6.90,5.25,3.38,5.47,3.08,1.82,2.12,,
February,2.90,7.20,2.63,2.64,3.78,4.08,1.25,1.09,1.79,3.22,,
March,2.26,5.34,4.71,1.73,2.96,3.47,4.23,2.78,4.03,2.98,,
April,2.24,1.90,6.05,2.38,1.27,1.66,2.19,1.56,2.40,2.38,,
May,2.75,3.73,3.24,0.89,2.46,2.65,4.99,3.75,0.58,3.79,,
June,4.35,1.82,7.67,4.49,1.00,5.48,3.06,1.30,3.10,0.68,,
July,5.58,4.28,6.21,3.77,5.66,2.47,4.63,1.59,8.38,4.58,,
August,3.20,6.84,5.82,3.29,1.93,2.18,3.12,2.39,4.50,7.89,,
September,6.58,2.67,2.32,8.34,4.30,6.62,4.89,5.63,2.48,4.54,,
October,2.96,4.30,4.72,6.41,4.58,7.87,6.97,3.32,2.41,3.69,,
November,5.75,5.21,7.46,5.90,1.80,4.32,3.98,1.83,7.06,2.37,,
December,8.91,7.03,4.34,4.45,6.31,4.32,6.77,3.68,3.07,5.47,,
Total,48.30,50.54,59.24,51.19,41.30,48.50,51.55,32.00,41.62,43.71,,
Calc annual,48.30,50.54,59.24,51.19,41.30,48.50,51.55,32.00,41.62,43.71,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
