"BURNDALE WEST SOMERSIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3410,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,0.89,,
June,,,,,,,,,,0.14,,
July,,,,,,,,,,2.70,,
August,,,,,,,,,,4.12,,
September,,,,,,,,,,1.03,,
October,,,,,,,,,,5.62,,
November,,,,,,,,,,1.04,,
December,,,,,,,,,,1.49,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
