"TURNBERRY LIGHTHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5263,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.18,0.69,2.97,4.69,2.94,3.44,4.74,7.05,1.91,5.02,
February,1.76,0.26,0.91,4.50,0.78,4.24,2.98,1.32,2.81,1.94,0.22,
March,2.18,3.02,0.21,1.19,1.29,1.59,2.19,2.72,2.62,0.82,2.37,
April,1.18,0.91,0.83,1.79,2.37,2.84,1.64,2.86,1.51,1.43,1.37,
May,1.44,0.42,0.68,1.79,3.61,6.17,1.84,2.25,1.47,2.32,1.29,
June,1.86,0.23,3.00,1.69,2.84,0.46,1.52,4.33,3.69,2.62,2.52,
July,2.37,1.89,2.31,3.25,2.87,2.04,2.88,2.55,2.39,3.55,2.51,
August,2.37,2.63,2.17,5.13,4.02,2.44,3.41,3.53,3.59,5.24,5.91,
September,1.65,0.86,1.99,5.72,4.70,2.02,3.82,5.86,3.49,0.86,3.39,
October,1.67,2.09,1.49,5.20,2.46,3.51,5.18,4.01,5.17,4.67,6.14,
November,0.60,1.24,3.10,4.73,2.64,1.56,3.22,4.43,5.49,5.26,4.70,
December,1.10,1.17,2.72,4.06,3.62,3.36,1.75,0.87,3.20,7.53,3.46,
Total,20.61,16.90,20.10,42.02,35.89,33.17,33.87,39.47,42.48,38.15,38.90,
Calc annual,20.61,16.90,20.10,42.02,35.89,33.17,33.87,39.47,42.48,38.15,38.90,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
