HEATHERDEN-CROSS-IN-HAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ5649821476,Long,0.22759,Lat,50.97144,Elevation,450,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,2.51,3.99,2.79,1.45,2.51,,,,,,,,,,,,,,,,5.14,,,,,,,,,,2.08,2.85,,,,,,
February,,,3,4.36,2.34,0.38,0.25,3.12,,,,,,,,,,,,,,,,,,,,,1.11,,,0.92,2.77,,0.78,,,,,,
March,,,1.35,0.54,1.72,2.4,2.8,4.07,,,,,,,,,,,,,,,,,,,,,,,,2.35,2.63,2.28,2.5,1.12,,,,,
April,,,0.48,0.03,1.65,2.22,0.79,3.22,,,,,,,,,,,,,,,,,,,,,,,,1.36,3.88,3.18,3.24,,,,,,
May,,,,0.57,1.5,0.19,0.44,1.22,,,,,,,,,,,,,,,,,,4.21,,2.09,,,,1.69,0.91,4.05,4.28,,,,,,
June,,,2.23,1.45,2.11,0.22,3.97,2.52,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.46,2.3,,,,,,
July,,,2.98,3.29,5.47,4.11,0.91,0.45,,,,,,,,,,,,,,,,,,,,,,,,,3.51,2.58,4.19,,,,,,
August,,,3.31,0.69,2.03,3.45,1.93,4.31,,,,,,,,,,,,,,,,1.1,1.11,,,,,,,,,2.55,,,,,,,
September,,,1.91,4.12,4.14,0.94,7.23,3.63,,,,,,,,,,,,3.31,0.28,1.8,2.51,2.93,1.62,,1.81,,,,,,3.06,2.98,,,,,,,
October,,,7.67,4.8,4.39,3.27,6.14,0.39,,,,,,,,,,,,,,,,,,,,,,,,1.06,1.5,7.9,,,,,,,
November,,,3.1,2.95,5.21,5.09,1.51,1.14,,,,,,,,,,,,,,,2.77,,,,,,,,,1.6,,2.54,3.9,,,,,,
December,,,2.35,3.47,2.65,4.65,5.17,3.51,,,,,,,,,,,,,,,,,,,,,,,4.04,,4.16,3.76,,,,,,,
Total,,,,28.78,37.2,29.71,32.59,30.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892 Jan May estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910 Sep IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Total removed as incomplete year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Total removed as incomplete year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926 Total removed as incomplete year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
