"BISHOP'S LYDEARD, WATTS HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2077,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.00,0.95,4.99,
February,,,,,,,,,2.81,0.86,0.90,
March,,,,,,,,,2.53,0.20,2.73,
April,,,,,,,,,1.67,1.44,3.07,
May,,,,,,,,,0.43,2.32,1.31,
June,,,,,,,,,1.62,1.99,0.56,
July,,,,,,,,,1.89,1.27,2.68,
August,,,,,,,,,3.10,3.00,2.45,
September,,,,,,,,,2.22,0.61,5.39,
October,,,,,,,,,4.73,5.43,2.92,
November,,,,,,,,,3.11,8.59,6.03,
December,,,,,,,,,3.09,8.09,4.22,
Total,,,,,,,,,31.20,34.75,37.25,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.20,34.75,37.25,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
