DOLLAR HOME FARM DOLLARBEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS970964,Long,-3.659507,Lat,56.14913,Elevation,265,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,6.35,5.86,2.58,2.57,6.42,2.91,1.14,4.39,2.12,4.07,4.7,4.17,1.63,3.78,3.99,3.02,2.38,5.15,2.08,4.07,4.2,4.66,5.73,4.88,3,3.48,4.33,5.3,,8.3,2.02,4.62,3.09,6.6,2.51,,,,,,,
February,,,,,,,,,,2.72,3.41,1.07,1.65,6.09,3.19,1.52,2.08,3.06,2.15,1.69,3.56,5.19,2.7,2.09,3.99,5.22,4.55,0.78,4.53,1.45,4.27,0.43,2.76,3.96,1.09,4.58,5.48,,3.37,1.79,0.78,4.15,0.13,3.66,,,,,,,
March,,,,,,,,,,3.21,1.29,2.14,2.08,6.16,1.75,4.34,2.62,3.63,3.99,3.67,2.05,2.56,4.76,5.12,4.53,2.5,3.11,1.91,1.33,2.98,2.82,4.2,2.31,1.35,0.83,2.27,2.32,,3.66,0.68,2.67,1.52,3.56,2.14,,,,,,,
April,,,,,,,,,,3.49,2.11,2.32,1.71,1.05,3.57,2.58,1.51,1.44,1.14,4.25,3.01,2.05,0.71,2.91,1.75,2.1,2.8,1.92,0.98,2.65,2.05,0.91,2.03,3.8,2.13,4.36,2.05,,1.06,1.48,1.33,2.42,3.23,1.57,,,,,,,
May,,,,,,,,,,4.9,2.48,1.69,1.69,2.07,3.2,2.76,5.47,3.64,2.14,3.62,1.51,1.22,1.93,2.89,2.55,1.63,5.24,2.72,2.97,1.15,3.91,2.83,3.17,1.56,6.04,5.4,3.03,,1.77,3.13,2.03,3.49,3.64,1.58,,,,,,,
June,,,,,,,,,,2.03,3.33,2.57,1.91,3.46,1.81,0.83,1.77,5.21,1.73,1.71,1.13,1.4,4.86,2.34,1.01,1.56,3.35,2.63,0.83,2.49,2,0.14,2.22,1.3,2.94,0.32,2.87,,4.19,2.42,3.43,6.43,1.15,1.85,,,,,,,
July,,,,,,,,,,2.89,4.03,1.23,3.81,6.06,2.27,3.03,2.1,3.45,3.42,3.2,4.09,2.79,1.99,1,3.64,4.54,4.79,2.1,4.21,1.61,3.18,3.61,3.99,3.62,5.35,2.29,4.33,,2.43,3.16,3.54,6.14,5.23,5.9,,,,,,,
August,,,,,,,,,,1.26,4.08,4.76,2.75,5.88,5.23,3.39,6.56,5.48,4.52,3.31,9.57,2.37,4.51,1.4,4.31,4.31,3.18,5.74,2.94,2.84,5.85,5.86,2.81,6.64,4.39,3.53,2.64,,5.79,5.68,5.96,2.1,1.83,2.88,,,,,,,
September,,,,,,,,,,3.19,3.67,2.23,2.61,3.03,3.19,1.39,2.12,1.91,6.47,2.46,1.13,1.78,3.2,2.43,1.21,2,1.91,2.76,5.46,2.88,2.38,3.23,2.23,4.13,3.96,3.16,4.86,,3.76,1.16,4.55,1.57,2.9,1.62,,,,,,,
October,,,,,,,,,,4.39,4.91,3.47,1.85,8.09,1.65,2.52,5.75,6.76,2.14,4.46,1.94,4.1,4,2.05,2.16,3.8,6.45,4.46,3.84,1.65,1.31,4.39,2.38,4.2,3.89,2.93,4.73,,5.51,4.43,4.49,3.02,5.79,3.82,,,,,,,
November,,,,,,,,,,3.65,5.44,2.81,2.35,1.8,1.28,5.51,4.33,2.28,3.32,1.34,3.44,5.92,3.18,4.22,4.74,2.42,6.1,5.86,2.61,5.1,3.68,2.48,3.09,3.32,3.49,1.34,4.82,,4.47,4.83,4.55,6.71,2.52,2.38,,,,,,,
December,,,,,,,,,,4.09,5.69,3.95,3.6,2.5,4.24,2.95,2.05,5.91,2.19,6.5,2.57,4.24,7.04,3.74,7.87,6.16,4.78,1.36,3.72,6.43,4.19,5.11,2.77,2.99,4.93,3.68,1.58,,4.63,6.28,4.16,2.52,5.23,0.84,,,,,,,
Total,,,,,,,,,,42.17,46.3,30.82,28.58,52.61,34.29,31.96,40.75,44.89,37.28,40.91,38.17,35.25,42.66,34.18,40.78,38.62,51.41,34.32,37.49,35.43,40.3,38.92,34.64,39.87,42.52,38.19,44.01,,48.94,37.06,42.11,43.16,41.81,30.75,,,,,,,
