SHOBDON (PY'N-Y-COED),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2252/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,3.59,5.02,3.54,,
February,,,,,,,,0.56,1.64,3.15,,
March,,,,,,,,0.16,1.67,1.59,,
April,,,,,,,,0.14,1.99,2.59,,
May,,,,,,,,2.23,1.35,1.98,,
June,,,,,,,,2.17,1.77,1.32,,
July,,,,,,,,2.92,5.35,3.39,,
August,,,,,,,,3.67,2.07,0.00,,
September,,,,,,,,1.82,1.16,0.85,,
October,,,,,,,,3.63,2.87,3.91,,
November,,,,,,,,4.34,5.32,7.23,,
December,,,,,,,,3.18,1.44,1.76,,
Total,,,,,,,,28.41,31.65,31.31,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.41,31.65,31.31,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,,
