"MARTOCK VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2066,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.21,3.21,3.86,3.41,1.34,4.97,
February,,,,,,3.78,2.17,4.36,1.82,0.97,0.78,
March,,,,,,0.68,0.66,3.62,1.86,0.40,1.82,
April,,,,,,2.52,2.45,1.43,1.76,0.89,3.23,
May,,,,,,3.66,2.15,1.27,1.36,2.10,1.53,
June,,,,,,0.08,2.69,2.26,2.48,1.91,0.45,
July,,,,,,2.37,4.53,3.41,1.48,1.21,1.24,
August,,,,,,2.83,1.08,3.43,1.24,1.48,3.53,
September,,,,,,3.55,0.87,4.88,1.40,0.35,3.15,
October,,,,,,3.15,3.98,1.86,6.12,4.41,2.25,
November,,,,,,2.24,7.58,2.82,3.12,7.46,4.05,
December,,,,,,3.05,0.53,3.50,2.22,6.66,3.04,
Total,,,,,,31.12,31.90,36.70,28.27,29.18,30.04,
Calc annual,0.00,0.00,0.00,0.00,0.00,31.12,31.90,36.70,28.27,29.18,30.04,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,
