Rainfall at,POAKA BECK RESERVOIR
,
Station no,3019,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,4.71,1.18,8.33,4.75,4.85,8.10,2.85,9.10,5.20,2.95,
February,2.28,4.72,4.01,0.55,3.10,1.50,5.40,5.00,3.15,4.35,
March,2.99,1.83,5.42,4.04,3.96,1.50,3.90,4.25,1.85,2.55,
April,1.84,3.58,1.87,0.66,1.30,1.65,3.50,3.50,2.45,2.95,
May,2.65,1.75,1.95,2.50,1.35,2.95,0.60,4.15,4.70,2.20,
June,1.81,4.59,6.03,3.30,0.75,4.75,4.65,3.50,4.10,6.20,
July,1.91,4.66,5.94,5.80,2.50,3.45,5.00,6.50,1.60,6.85,
August,1.94,3.02,4.78,6.50,8.65,5.55,4.90,5.95,8.20,6.25,
September,4.41,2.81,8.41,3.94,5.30,8.10,5.75,3.25,5.60,5.50,
October,8.13,8.04,8.52,6.07,8.30,7.90,4.15,9.50,5.50,2.95,
November,3.23,2.67,4.86,4.38,6.20,7.05,4.75,9.10,2.90,1.45,
December,2.89,4.36,3.89,2.45,3.25,2.95,7.65,7.60,2.75,3.15,
Total,38.79,43.21,64.01,44.94,49.51,55.45,53.10,71.40,48.00,47.35,
Calc annual,38.79,43.21,64.01,44.94,49.51,55.45,53.10,71.40,48.00,47.35,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
