Rainfall at,HODDESDON (FEILDE'S WEIR)
,
Station no,948,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,1.62,1.36,1.74,1.72,1.50,3.36,3.56,2.52,5.20,2.22,
February,1.76,0.12,1.35,0.24,2.66,1.70,3.39,0.78,0.96,1.52,
March,0.09,1.46,2.11,2.24,0.50,0.86,2.52,0.35,1.82,2.74,
April,3.70,1.98,0.90,1.49,2.93,1.06,2.81,0.17,2.58,1.54,
May,2.90,3.59,2.24,0.47,1.36,0.47,2.71,2.17,1.51,1.04,
June,1.23,0.83,2.22,1.34,3.65,3.49,1.82,0.42,1.58,0.79,
July,2.83,1.82,1.28,0.96,0.59,3.80,1.67,1.36,1.80,2.62,
August,3.68,1.86,0.63,2.27,1.24,0.41,1.12,2.22,4.47,0.05,
September,2.56,1.77,2.58,2.03,3.59,3.20,1.62,2.23,2.04,0.91,
October,0.53,4.19,1.60,1.18,2.75,1.84,1.98,2.70,4.87,3.10,
November,2.38,1.40,1.01,1.77,3.53,2.94,1.55,2.82,4.03,7.28,
December,0.69,0.43,0.52,4.29,2.56,1.45,3.11,3.53,1.14,1.42,
Total,23.97,20.81,18.18,20.00,26.86,24.58,27.86,21.27,32.00,25.23,
Calc annual,23.97,20.81,18.18,20.00,26.86,24.58,27.86,21.27,32.00,25.23,
Difference,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,
