"CLEISH HILLS (CRAIGGAVERAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5478,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.55,3.34,4.53,3.87,3.43,3.20,4.07,7.00,3.80,2.62,,
February,4.16,1.20,1.88,1.11,5.67,3.03,2.74,4.60,2.80,3.26,,
March,2.52,1.97,1.79,0.41,1.62,3.18,4.00,1.80,1.60,3.00,,
April,1.94,2.98,1.55,2.29,2.48,0.84,3.80,3.00,2.60,3.10,,
May,4.31,3.27,5.10,3.17,5.08,1.47,2.93,2.55,2.51,1.86,,
June,1.11,2.19,4.70,3.55,3.96,3.75,5.37,4.80,1.05,2.10,,
July,3.07,2.73,2.87,3.21,3.54,4.28,4.00,4.00,2.53,6.30,,
August,4.14,2.90,6.49,4.76,2.15,4.24,0.00,7.60,3.74,5.10,,
September,1.17,3.50,2.99,3.95,5.26,6.00,2.70,4.70,1.80,6.95,,
October,4.06,3.19,4.85,3.94,5.43,0.40,2.20,4.30,4.96,3.44,,
November,3.43,0.67,1.89,7.59,1.24,6.68,3.80,2.80,3.26,3.46,,
December,1.52,2.23,1.81,3.68,3.07,2.97,1.80,3.97,5.01,2.98,,
Total,33.98,30.17,40.45,41.53,42.93,40.04,37.41,51.12,35.66,44.17,,
Calc annual,33.98,30.17,40.45,41.53,42.93,40.04,37.41,51.12,35.66,44.17,,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
