IRVINE (GAILES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS323355,Long,-4.66222,Lat,55.584188,Elevation,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,4.12,2.6,4.86,4.13,4.88,6.94,3.45,3.78,6.16,4.08,3.99,5.07,8.35,2.06,4.42,3.96,5.69,3.19,4.01,2.14,4.01,3.51,4.67,3.68,3.86,0.68,7.28,3.65,3.71,3.57,3.97,,,3.97,2.24,3.7,4.5,1.81,4.32,2.64,2.49,4.23,3.6,1.47,4.35
February,,,,,,,3.74,1.32,5.04,0.92,4.19,1.76,4.71,3.76,1.02,3.28,4.77,2.15,3.13,2.38,0.18,3.47,0.03,2.76,0.6,4.47,1.44,4.39,1.42,4.43,1.43,1.82,1.5,3.52,1.28,4.55,2.47,,2.88,3.36,2.8,2.58,1.42,1.24,3.03,1.92,0.78,2.33,3,1.31,2.67
March,,,,,,,1.3,1.85,1.8,3.94,4.12,5.96,2.33,1.79,0.97,1.95,2.65,2.73,2.58,1.11,2.59,1.07,2.74,2.3,2.18,1.71,2.03,0.66,2.83,3.59,4.37,2.48,2.5,1.74,0.38,2.14,1.64,,2.97,2.13,2.25,2.21,2.26,0.67,2.44,1.29,,4.19,1.05,1.84,2.52
April,,,,,,,2.72,1.51,0.46,1.71,1.68,1.21,2.9,3.83,2.34,4.02,2.05,3.24,1.21,1.39,1.79,1.64,3.24,1.99,2.48,2.87,1.32,1.76,0.29,1.79,2.2,1.25,1.7,2.61,2.46,1.93,1.59,,1.78,3.58,2.81,1.77,1.42,1.26,1.16,3.01,,2.46,1.15,1.94,2.35
May,,,,,,,3.29,3.37,2.88,0.97,5.59,2.55,3.77,1.27,4.54,6.91,2.64,2.02,1.81,2.79,1.5,3.05,2.96,2.86,2.88,0.7,2.29,1.39,3.08,0.82,0.93,2.53,2.42,3.77,2.25,3.8,1.02,,1.49,2.08,1.52,2.09,1.72,2.13,2.29,3.07,,2.14,2.6,1.21,1.58
June,,,,,,,1.75,1.53,0.93,6.34,3.31,1.13,2.75,1.43,3.22,0.55,2.02,3.39,3.93,3.3,2.71,4.77,1.23,1.77,2.33,3.03,2.23,3.36,3.73,2.18,0.9,1.16,1.62,2.74,3.14,3.51,2.32,,5.01,1.1,2.25,2.27,2.98,1,3.17,2.63,,2.26,2.37,3.18,1.93
July,,,,,,,2.48,2.18,3.7,0.81,3.38,4.21,3.12,3.11,3.71,2.11,3.49,3.04,2.58,4.85,2.78,4.11,3.25,3.18,1.5,1.37,5.26,5.44,4.58,5.8,2.58,3.9,2.8,2.2,3.53,2.73,3.19,,3.35,1.68,5.93,2.43,2.42,4.53,3.75,1.12,,3.54,4.91,4.34,3.23
August,,,,,,,3.35,2.66,2.57,2.68,6.12,5.99,3.19,6.5,4.08,3.43,3.95,3.31,4.87,6.66,4.37,2.25,1.9,2.52,2.72,3.26,4,3.16,1.91,3.61,2.05,4.13,5.22,5.82,3.35,1.66,1.8,,6.15,4.43,3.99,3.78,4.81,2.37,4.81,1.77,,4.49,3.91,0.41,3.38
September,,,,,,,1.03,1.74,4.92,2.87,2.23,2.27,1.59,5.94,4.98,2.9,2.95,6.34,3.33,1.33,3.22,1.19,4.81,0.9,4.74,4.74,3.46,2.34,3.34,2.43,5,1.83,4.12,2.29,5.26,3.14,6.98,,5.3,0.93,7.92,2.65,3.02,3.38,4.57,3.14,,3.11,2.86,1.37,3.03
October,,,,,,,5.21,6.55,5.08,0.97,2.21,5.22,2.36,5.6,2.74,3.7,5.89,4.23,6.6,4.83,6.26,3.04,5.12,2.26,6.11,7.34,4.04,3.45,8.39,1.89,4.07,3.89,4.54,6.01,4.55,4.93,0.64,,4.72,5.41,3.27,0.56,3.64,3.04,8.7,2.4,,4.27,3.34,4.65,2.13
