"KINGSBRIDGE (BANK HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1911,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.51,4.15,4.95,2.39,5.11,6.05,,,,,,
February,0.60,0.16,2.98,7.64,1.80,4.94,,,,,,
March,3.36,2.06,3.00,2.22,1.91,0.32,,,,,,
April,3.84,0.66,4.53,3.88,3.33,2.02,,,,,,
May,1.44,2.74,1.60,2.13,3.97,,,,,,,
June,1.77,0.04,0.80,0.22,1.18,,,,,,,
July,4.02,0.33,4.50,1.19,4.25,,,,,,,
August,1.26,2.80,3.83,1.77,2.91,,,,,,,
September,1.75,0.78,2.65,4.34,3.53,,,,,,,
October,2.56,1.51,1.75,6.24,7.95,,,,,,,
November,1.88,2.70,2.72,2.22,3.78,,,,,,,
December,6.43,1.34,6.80,4.19,4.85,,,,,,,
Total,35.42,19.27,40.11,38.43,44.57,,,,,,,
Calc annual,35.42,19.27,40.11,38.43,44.57,13.33,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
