"BUSHEY HEATH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,899/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.34,2.80,4.55,1.54,1.79,2.07,2.00,4.98,1.11,0.80,,
February,2.08,0.88,1.22,0.71,1.81,2.94,1.70,1.43,1.18,3.97,,
March,2.81,1.77,0.48,0.17,0.51,1.30,6.40,0.82,1.14,0.93,,
April,1.83,1.30,1.20,1.76,1.09,1.28,1.64,1.24,1.65,1.89,,
May,2.00,2.97,2.13,0.58,2.93,4.17,1.18,2.58,1.93,1.69,,
June,1.79,0.37,1.76,1.76,1.90,2.51,2.81,2.35,0.56,1.22,,
July,6.69,1.92,1.77,1.51,3.22,2.42,2.12,1.25,1.56,4.83,,
August,4.91,2.92,1.74,2.87,1.40,4.36,0.16,2.42,1.99,2.54,,
September,0.52,1.05,2.59,3.24,1.84,3.09,1.30,1.89,0.34,3.05,,
October,0.67,3.86,2.94,4.10,3.10,1.36,0.09,2.29,6.20,0.38,,
November,2.46,1.96,1.33,3.95,0.08,5.29,1.16,2.17,2.53,4.58,,
December,1.76,2.70,1.24,1.49,3.16,2.33,2.76,2.82,1.43,1.44,,
Total,29.86,24.50,22.95,23.68,22.83,33.12,23.32,26.24,21.62,27.32,,
Calc annual,29.86,24.50,22.95,23.68,22.83,33.12,23.32,26.24,21.62,27.32,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,,
