"CARTMEL FELL, THE SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3040,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.17,10.32,6.33,6.55,4.84,4.78,7.45,6.54,14.84,2.83,9.36,
February,5.80,0.29,5.93,6.66,1.29,5.86,7.75,4.51,7.36,1.96,0.70,
March,7.03,6.58,3.60,1.89,2.99,1.85,2.83,4.79,5.54,1.46,4.13,
April,7.26,1.64,2.30,4.15,2.85,4.78,2.06,3.18,2.62,2.91,2.79,
May,7.02,3.97,3.62,3.73,6.81,6.66,2.97,2.82,1.23,3.36,2.16,
June,2.83,0.39,2.77,1.30,4.10,0.36,3.91,4.14,7.78,3.28,2.15,
July,8.26,2.54,5.82,5.27,6.20,2.52,5.00,5.28,8.95,4.89,4.13,
August,2.86,8.95,5.20,9.51,5.16,5.59,5.79,7.28,7.94,7.31,8.50,
September,4.40,2.48,4.55,7.50,6.75,4.74,5.45,9.04,4.73,2.58,3.69,
October,2.29,3.49,1.82,9.80,5.08,6.78,5.24,6.74,9.62,7.98,12.13,
November,3.89,4.08,3.47,8.70,4.36,2.56,8.82,8.00,12.11,12.04,6.48,
December,6.17,8.31,7.29,5.81,9.24,4.60,2.11,1.04,5.60,9.73,6.65,
Total,64.98,53.04,52.70,70.87,59.67,51.08,59.38,63.36,88.32,60.33,62.87,
Calc annual,64.98,53.04,52.70,70.87,59.67,51.08,59.38,63.36,88.32,60.33,62.87,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
