ST MARTIN'S RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7638,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.15,2.99,4.42,2.14,4.06,5.77,5.19,4.72,6.09,,,
February,0.83,0.35,1.97,5.86,1.14,3.28,2.53,1.94,3.91,,,
March,2.77,1.58,3.32,2.26,3.07,0.68,1.15,3.43,3.53,,,
April,3.01,1.05,3.53,2.48,3.14,2.93,4.63,2.02,3.41,,,
May,1.89,1.52,0.93,4.56,3.01,4.68,2.55,0.77,3.56,,,
June,2.41,0.26,1.54,0.52,1.14,0.00,3.77,3.10,2.96,,,
July,3.39,0.60,2.74,1.20,2.87,2.54,1.09,3.14,0.63,,,
August,1.11,1.54,2.08,1.72,2.49,3.34,1.52,2.87,2.25,,,
September,4.66,1.02,2.69,2.69,4.41,2.47,0.30,6.93,1.56,,,
October,2.03,0.60,2.57,6.66,4.66,3.15,3.76,1.34,8.69,,,
November,1.90,2.49,2.29,4.71,1.67,4.11,7.99,4.67,5.08,,,
December,4.20,2.28,4.62,3.42,4.01,6.41,1.56,2.85,4.48,,,
Total,32.35,16.28,32.70,38.22,35.67,39.36,36.04,37.78,46.15,,,
Calc annual,32.35,16.28,32.70,38.22,35.67,39.36,36.04,37.78,46.15,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,
