NORDEN HIGHER RED LUMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD839160,Long,-2.244989,Lat,53.640263,Elevation,1125,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.82,3.96,4.64,3.56,6.75,3.86,2.81,3.58,4.93,4.71,7.29,4.38,4.6,3.9,3.53,5.32,4.55,13.21,2.15,5.84,5.68,5.8,2.9,3.41,2.27,5.37,4.62,6.14,5.78,2.24,0.87,4.07,6.16,6.52,,5.45,3.86,10.04,3.16,2.75,5.12,5.84,1.88,4.51,3.95,,,,,
February,,5.68,2.2,1.84,2.49,5.06,4.68,1.4,7.31,0.97,4.52,0.61,5.54,5.99,1.3,6.96,4.68,2.3,5.64,1.3,0.38,5.31,0.25,4.52,0.56,6.08,2.9,6.41,2.29,5.53,2.87,5.95,2.07,2.89,2.48,,6.28,0.53,3.37,3.45,6.19,2.52,1.52,1.97,3.49,2.38,,,,,
March,,2.45,6,4.75,5.85,1.72,2.2,2.27,2.49,4.75,3.8,3.54,3.72,2.25,1.81,1.77,2.23,4.84,3.13,1.7,2.5,0.46,2.94,3.22,2.35,1.8,2.96,2.31,1.54,2.89,3.65,4.07,3.71,1.41,0.71,,1.49,5.6,1.67,2.06,3.21,5.03,3.09,2,3.76,2.14,,,,,
April,,2.81,1.09,4.95,1.81,1.89,3.36,1.82,0.96,2.74,6.05,1.77,2.9,4.15,2.06,2.54,2,2.73,1.28,1.28,2.49,3.77,4.26,2.1,2.61,3.8,1.32,3.78,0.77,2.26,2.93,2.22,2.47,2.87,3.45,,1.52,3.57,1.87,4.22,3.29,2.58,3.86,3.45,0.98,2.8,,,,,
May,,2.26,2.87,3.63,2.74,2.02,3.12,2.08,3.48,2.31,4.69,3.33,1.95,4.46,5.79,5.34,4.53,1.93,1.33,3.42,1.98,3.19,5.66,1.92,3.39,0.92,1.26,2.22,3.68,1.85,1.02,2.84,1.9,2.97,3.71,,1.23,2.48,2.25,3.96,1.72,1.93,2.51,2.42,4,4.18,,,,,
June,,4.08,7.33,2.85,3.02,1.58,3.56,2.41,1.8,1.98,3.96,0.42,3.2,1.15,3.19,0.11,3.34,5.33,7.94,1.61,2.02,6.55,0.92,1.86,2.84,2.22,4.08,2.21,5.1,4.09,0.99,0.31,0.81,4.29,3.05,,4.05,2.85,6.1,0.71,3.45,1.63,4.31,2.82,4.27,4.11,,,,,
July,,0.4,5.43,1.33,5.7,5.45,2.7,3.25,4.86,2.59,9.48,1.94,5.84,4.33,5.67,2.29,2.71,3.92,2.64,3.94,6.75,5.04,4.26,3.29,2.34,2.11,4.64,2.86,5.15,7.33,4.8,3.1,5.42,3.56,4.36,,4.93,3.92,2.79,2.81,6.19,3.4,3.04,5.78,5.94,1.25,,,,,
August,,2.94,8.42,2.51,4.19,6.7,4.63,7.37,3.83,4.61,3.12,7.08,5.3,6.64,8.27,4.5,4.95,7.81,7.29,6.64,8.66,5.91,1.25,2.38,3.16,1.94,3.53,2.64,4.93,3.72,2.35,8.62,5.22,6.85,3.82,,7.94,0.34,5.8,4.69,7.58,5.71,6.85,5.19,5.33,1.25,,,,,
September,,4.9,2.18,2.21,4.61,0.98,3.25,3.13,12.91,2.55,2.95,1.86,5.06,5.68,5.33,4.05,3.85,6.86,0.82,2.18,4.64,3.73,5.12,1.92,4.05,8.71,5.88,2.1,2.1,1.49,5.44,1.13,2.41,5.65,5.98,,8.28,3.08,3.65,1.69,8.28,4.11,4.43,4.15,5.62,4.18,,,,,
October,,3.7,5.62,2.24,2.96,2.05,8.06,10.52,4.76,2.92,1.69,3.67,1.07,6.91,6.22,5.7,4.05,5.21,6.28,6.8,6.74,2.69,8.9,4.87,6.33,9.94,6.35,2.24,11.22,2.47,5.38,5.55,6.99,3.98,5.48,,1.55,0.92,3.68,5.82,3.23,0.85,5.41,2.01,8.47,2.54,,,,,
November,,4.67,3.84,5.64,5.96,2,3.47,6.57,2.94,4.17,2.41,3.42,3.98,7.82,3.13,2.23,6.71,5.18,6.56,8.64,6.69,10.78,3.55,2.19,2.37,5.02,6.9,2.09,5.62,8.63,8.4,3.37,1.46,3.71,8.62,,7.46,6.87,2.65,6.86,6.87,9.38,2.68,5.73,6.75,2.6,,,,,
December,,6.83,5.39,2.7,6.05,8.5,3.57,2.75,10.55,8.4,4.18,7.28,4.65,5.23,5.45,3.18,2.11,1.19,3.33,8.01,4.18,2.56,2.46,0.61,7.16,4.31,4.94,4.36,5.73,4.19,5.82,2.41,4.66,2.52,5.17,,3.83,3.85,4.19,7.23,3.43,8.64,4.83,2,7.15,6.41,,,,,
Total,,42.54,54.33,39.29,48.94,44.7,46.46,46.38,59.47,42.92,51.56,42.21,47.59,59.21,52.12,42.2,46.48,51.85,59.45,47.67,52.87,55.67,45.37,31.78,40.57,49.12,50.13,37.84,54.27,50.23,45.89,40.44,41.19,46.86,53.35,,54.01,37.87,48.06,46.66,56.19,50.9,48.37,39.4,60.27,37.79,,,,,
