"BROCKLESBY PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2577,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.07,3.10,3.46,2.82,3.72,1.62,2.22,5.36,1.23,1.11,,
February,3.12,1.30,0.51,2.66,1.79,2.70,2.36,1.19,0.56,3.72,,
March,3.55,0.73,0.34,0.58,0.59,1.22,4.40,0.51,0.92,0.89,,
April,1.11,0.69,0.83,2.37,1.51,1.34,1.71,2.16,2.54,3.39,,
May,1.28,3.35,2.67,1.79,0.97,1.90,0.79,2.27,1.44,2.35,,
June,0.25,1.73,3.78,2.15,1.92,2.15,1.53,3.38,0.61,2.10,,
July,4.22,1.78,0.71,3.41,1.50,3.69,2.35,1.13,3.41,2.47,,
August,2.37,1.83,2.56,3.64,3.02,2.90,0.04,4.02,1.47,2.92,,
September,1.48,2.95,2.09,4.05,1.24,4.26,0.95,2.08,1.75,2.77,,
October,2.85,1.75,1.37,3.02,1.87,1.46,0.77,1.55,2.62,1.03,,
November,2.67,1.86,1.69,4.25,0.86,5.33,1.48,0.88,2.86,4.27,,
December,0.45,1.79,0.96,1.72,1.61,2.35,1.31,1.86,2.25,2.25,,
Total,26.42,22.86,20.97,32.46,20.60,30.92,19.91,26.39,21.66,29.27,,
Calc annual,26.42,22.86,20.97,32.46,20.60,30.92,19.91,26.39,21.66,29.27,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
