"THRUSCROSS LANE HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3336,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.46,5.51,3.30,1.90,2.54,3.12,3.30,3.13,7.54,1.83,6.26,
February,2.75,0.27,3.80,5.09,0.59,5.15,3.36,1.57,3.75,0.82,1.20,
March,2.43,2.58,2.49,1.91,1.27,0.92,0.81,2.86,2.65,0.59,1.57,
April,4.34,0.93,2.81,2.41,1.89,3.38,1.11,2.76,0.72,1.85,3.64,
May,3.36,2.54,1.30,2.73,5.38,4.78,3.10,1.46,1.46,1.98,1.28,
June,1.47,0.09,1.52,0.56,2.05,0.02,3.57,2.69,5.01,1.10,2.27,
July,6.08,2.43,5.25,3.29,4.25,1.18,3.41,3.49,1.63,3.12,4.41,
August,1.86,5.25,3.88,4.38,4.42,3.34,3.83,7.91,4.42,3.30,4.62,
September,1.48,1.79,3.36,2.68,3.98,2.55,2.64,5.09,0.64,1.13,4.85,
October,3.21,2.46,0.73,2.95,4.25,3.34,3.45,4.09,5.20,3.83,4.07,
November,2.34,2.24,1.12,0.64,2.88,2.00,5.68,4.00,5.51,4.81,5.23,
December,3.15,5.04,2.95,3.12,3.13,3.60,1.09,2.49,2.79,6.69,3.05,
Total,36.93,31.13,32.51,31.66,36.63,33.38,35.35,41.54,41.32,31.05,42.45,
Calc annual,36.93,31.13,32.51,31.66,36.63,33.38,35.35,41.54,41.32,31.05,42.45,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
