THRUSCROSS LANE HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE129588,Long,-1.804581,Lat,54.025038,Elevation,950,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.92,,,,1.93,2.81,3.28,4.46,5.51,3.3,1.9,2.54,3.12,3.3,3.13,7.54,1.83,6.26,2.26,3.17,1.89,2.54,1.99,5.63,5.44,7.52,8.11,2.73,4.54,7.79,6,5.5,5.46,4.54,3.71,10.15,2.67,3.01,4.09,3.59,1.58,3.37,2.25,4.6,4.24,3.16,3.37,6.73
February,,,,1.42,,4.53,,0.62,4.21,1.83,2.75,0.27,3.8,5.09,0.59,5.15,3.36,1.57,3.75,0.82,1.2,2.9,0.31,6.23,0.16,7.68,3.65,7.08,2.73,4.93,2.31,4.79,1.78,3.49,2.76,5.5,4.49,4.4,2.73,3.47,6.47,2.88,0.88,3.5,2.94,2.26,2.13,3.62,6.18,0.49,3.42
March,,,,4.3,,0.95,,1.68,1.92,3.07,2.43,2.58,2.49,1.91,1.27,0.92,0.81,2.86,2.65,0.59,1.57,0.47,2.88,2.12,2.65,1.71,3.39,4.81,1.38,3.03,2.88,3.16,3.77,1.33,0.64,1.42,1.48,5.69,2.4,1.6,1.71,3.9,2.75,1.28,2.34,2.05,2.34,3.64,2.82,2.61,2.98
April,,,,2.77,,1.42,,1.14,0.94,1.68,4.34,0.93,2.81,2.41,1.89,3.38,1.11,2.76,0.72,1.85,3.64,3.35,4.3,2.03,3.27,3.45,1.54,3.19,0.58,2.11,2.64,2.04,1.47,2.47,3.75,2.25,1.87,4.17,2.66,3.23,3.36,2.17,1.74,3.42,0.91,1.2,2.75,0.77,0.94,4.14,3.05
May,,,,2.7,,1.42,,1.48,4.15,1.32,3.36,2.54,1.3,2.73,5.38,4.78,3.1,1.46,1.46,1.98,1.28,3.29,4.95,3.15,2.37,1.47,2.12,3.01,3.67,0.98,2.47,1.82,2.76,3.53,1.62,2.9,2.6,3.45,1.04,1.97,2.26,4.17,1.76,1.93,4.17,3.86,1.95,1.91,5.32,1.15,1.37
June,,,,0.86,,0.65,,1.69,1.52,1.02,1.47,0.09,1.52,0.56,2.05,0.02,3.57,2.69,5.01,1.1,2.27,5.83,1.17,2.44,2.59,3.8,4.39,2.76,3.71,2.94,0.46,0.17,1.39,3.12,2.59,3.5,2.72,4.22,3.51,0.97,1.93,1.51,3.26,1.86,3.67,3.4,3.36,1.63,5.77,1.55,1.34
July,,,,0.74,,2.72,,1.6,5.2,1.97,6.08,2.43,5.25,3.29,4.25,1.18,3.41,3.49,1.63,3.12,4.41,4.06,5.13,2.84,1.79,1.64,3.92,2.47,4.35,6.09,4.72,1.71,3.43,2.42,3.8,2.92,3.62,2.38,1.62,2.68,2.92,2.24,2.34,5.14,3.84,1.38,5.72,4.47,4.9,2.79,7.58
August,,,,1.09,,0.92,,6.55,2.63,2.74,1.86,5.25,3.88,4.38,4.42,3.34,3.83,7.91,4.42,3.3,4.62,2.93,1.07,0.75,2.39,1.7,3.99,2.26,4.22,1.79,1.43,3.58,3.35,5.1,3.31,3.87,6.87,0.26,4.45,3.45,7.71,5.48,6.09,4.63,8.29,0.94,9.15,5.3,3.91,0.7,3.69
September,,,,0.96,,0.17,,1.54,7.99,2.02,1.48,1.79,3.36,2.68,3.98,2.55,2.64,5.09,0.64,1.13,4.85,3.61,3.85,1.71,2.54,6.92,3.08,1.88,2.27,1.94,4.36,0.71,2.55,5.27,7,2.6,7.19,3.02,3.13,1.25,6.8,3.13,5.26,3.07,4.73,2.2,5.45,5.46,4.89,0.33,3.09
October,,,,1.6,,1.44,,4.44,1.92,2.72,3.21,2.46,0.73,2.95,4.25,3.34,3.45,4.09,5.2,3.83,4.07,1.71,4.9,3.59,3.45,8.86,3.69,3,10.21,3.61,3.28,4.03,3.87,3.29,3.47,6.38,2.68,1.04,2.35,3.74,3.2,1.53,4.61,2.34,6.64,2.52,2.62,4.59,3.84,4.63,6.3
November,,,,2.53,,1.87,,3.27,1.51,2.74,2.34,2.24,1.12,0.64,2.88,2,5.68,4,5.51,4.81,5.23,4.49,2.8,2.98,2.09,7.72,4.99,2.19,5.56,5.53,6.24,3.04,1.73,2.68,7.25,0.79,7.11,6.26,2.22,3.81,5.54,8.52,2.2,4.67,7.27,2.28,1.46,2.43,1.28,4.94,7.22
December,,,,0.33,,5.68,,1.46,6.14,5.53,3.15,5.04,2.95,3.12,3.13,3.6,1.09,2.49,2.79,6.69,3.05,2.76,1.55,0.62,6.78,3.77,4.23,4.07,7.21,2.67,3.59,1.6,4.38,2.69,4,2.81,3.26,3.34,3.71,5.79,2.06,6.06,3.44,2.57,6.43,6.28,4.48,3.72,6.34,7.64,5.47
Total,,,,23.22,,,,27.4,40.94,29.92,36.93,31.13,32.51,31.66,36.63,33.38,35.35,41.54,41.32,31.05,42.45,37.66,36.08,30.35,32.62,50.71,44.62,42.16,53.41,43.73,37.11,31.19,38.27,41.39,45.69,40.4,48.43,41.94,39.97,34.63,46.97,45.68,37.92,35.99,54.6,30.62,46.01,41.78,49.35,34.34,52.24
