LOCH EIL CONAGLEN,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5398,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,13.49,14.92,15.72,7.67,8.10,12.92,8.96,11.30,,
February,,,10.32,8.01,9.47,15.23,4.24,11.18,2.73,8.13,,
March,,,15.86,2.49,6.70,4.80,5.72,4.26,5.62,6.95,,
April,,,3.88,3.54,1.96,3.48,5.89,3.33,4.46,4.10,,
May,,,3.96,6.00,6.91,5.10,4.43,1.78,5.78,3.13,,
June,,,5.54,3.83,3.08,3.55,3.23,3.23,3.37,0.63,,
July,,,8.52,2.43,6.78,5.01,5.35,7.53,4.78,1.53,,
August,,,4.69,8.71,7.43,4.24,4.23,4.60,8.06,8.77,,
September,,,9.69,3.92,9.14,13.07,10.87,5.46,3.37,4.20,,
October,,,5.25,10.95,14.90,7.69,7.09,7.03,11.37,6.20,,
November,,,11.36,17.87,15.99,7.12,12.06,7.56,12.25,6.13,,
December,,,7.99,12.98,12.81,14.27,9.22,6.96,8.91,13.23,,
Total,,,100.55,95.65,110.89,91.23,80.43,75.84,79.66,74.30,,
Calc annual,0.00,0.00,100.55,95.65,110.89,91.23,80.43,75.84,79.66,74.30,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
