"PARK NEAR GLASGOW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1385,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.48,7.10,,,,,,,,,,
February,6.65,4.30,,,,,,,,,,
March,1.55,4.85,,,,,,,,,,
April,3.42,1.78,,,,,,,,,,
May,2.20,0.20,,,,,,,,,,
June,2.20,3.00,,,,,,,,,,
July,2.20,3.02,,,,,,,,,,
August,4.20,4.30,,,,,,,,,,
September,2.00,0.55,,,,,,,,,,
October,2.18,2.45,,,,,,,,,,
November,6.25,1.38,,,,,,,,,,
December,4.07,2.12,,,,,,,,,,
Total,39.40,35.05,,,,,,,,,,
Calc annual,39.40,35.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
