OLDHAM BRUSHES CLOUGH new gauge (No 2 gauge),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD955097,Long,-2.069445,Lat,53.583868,Elevation,955,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,5.66,3.53,3.66,1.29,4.2,2.58,2.35,1.65,4.02,6.9,6.89,2.86,3.67,4.88,4.81,2.79,5.78,2.38,4.62,3.12,5.96,1.74,4.4,4.32,4.35,7.22,5.04,3.27,3.18,5.78,4.89,7.87,3.63,4.82,3.53,4.23,,,,,
February,0.41,0.53,2.43,5.57,6.96,0.56,2.42,2.96,3.77,1.8,3.74,2.05,1.49,5.2,4.48,2.58,3.89,2.63,4.02,2.61,5.16,5.89,2.17,1.72,3.39,4.73,5.75,1.15,7.67,1.23,5.03,0.6,5.66,6.49,1.64,7.07,,,,,
March,4.31,2.02,0.57,1.14,4.41,4.15,5.78,4.67,1.91,2.76,0.91,3.58,3.07,5.41,3.06,4.62,4.19,3.92,3.33,3.82,1.06,2.63,6.7,5.85,6.15,2.18,3.17,2.88,2.3,5.91,4.08,4.32,3.4,2.38,1.93,1.78,,,,,
April,1.4,1.66,1.28,0.54,1.96,2.19,1.83,3.59,2.42,3.77,3.33,2.83,2.18,2.43,3.44,3.57,1.73,2.52,2.17,4.27,3.47,3.4,1.51,5.36,1.85,1.98,3.45,2.15,1.69,2.34,5.71,1.45,2.98,3.84,2.24,3,,,,,
May,3.17,3.03,4.33,2.85,2.89,1.05,0.79,2.27,3.68,3.22,1.73,1.94,3.29,3.94,3.28,0.71,3.58,4.27,2.59,2.35,3.22,1.82,3.21,3.7,2.59,2.26,2.71,2.4,2.15,1.99,6.58,2.86,1.66,4.5,6.48,4.47,,,,,
June,3.62,1.39,2.92,2.1,3.66,4.22,3.68,4.01,3.77,1.78,6.38,2.84,1.16,1.67,1.09,3.13,1.59,9.47,2.24,2.3,5.1,3.54,5.1,3.22,3.54,1.18,2.99,2.5,1.64,2.42,2.89,0.41,3.47,1.37,3.38,0.07,,,,,
July,2.99,3.84,3.41,4.07,3.5,8.86,3.08,1.89,0.76,2.36,3.9,2.86,3.68,4.74,1.77,2.8,2.6,3.91,5.4,7.14,5.42,0.66,4.94,1.45,5.39,5.57,2.99,2.01,5.44,2.5,9.21,2.27,5.65,6.45,4.23,2.42,,,,,
August,5.79,8.76,4.33,2.55,4.83,5.23,3.43,5.06,6.82,2.28,6.11,2.7,3.88,5.88,5.39,4.73,5.51,4.75,4.41,3.83,6.49,3.16,7.51,2.95,4.06,5.61,3.7,9.71,3.77,3.74,3.23,6.82,5.64,5.76,7.14,4.28,,,,,
September,1.96,3.38,4.83,4.77,0.4,1.76,7.47,5.64,0.98,7.66,2.26,1.02,2.87,5.95,2.1,3.82,1.74,1.06,5.15,2.96,0.33,3.75,2.09,1.78,3.26,1.26,2.78,3.02,12.95,2.5,2.77,1.51,4.16,4.95,5.21,4.43,,,,,
October,4.15,6.72,6.08,4.16,4.61,4.24,5.69,2.16,4.64,4.52,6.47,4.11,5.97,10.12,2.34,4.05,7.98,6.31,1.99,7.28,4.34,3.68,4.87,2.16,2.78,2.36,8.21,8.89,4.13,2.52,1.48,3.66,0.8,6.09,7.58,7.08,,,,,
November,6.39,3.94,3.58,3.88,2.96,3.19,1.43,5.84,3.17,1.96,3.91,7.21,2.52,4.44,4.1,4.77,4.8,3.58,3,1.72,5.16,5.37,4.05,5.44,5.75,2.75,3.99,5.17,2.45,3.77,2.41,2.5,3.8,8.14,2.95,3.02,,,,,
December,0.37,8.79,2.56,4.74,4.47,5.11,5.74,6.42,5.74,3.01,6.68,6.07,4.17,2.57,3.9,1.14,4.1,5.29,3.68,8.69,5.1,6.59,6.48,3.7,7.29,8.03,3.45,3.08,10.13,8.21,4.15,7.73,4.6,4.49,6.66,4.14,,,,,
Total,40.22,47.59,39.98,37.66,44.85,43.14,43.69,46.16,41.68,42.02,52.31,40.07,37.95,57.23,39.76,38.71,47.49,50.09,42.6,50.09,50.81,42.23,53.03,41.65,50.4,45.13,48.23,46.23,57.5,42.91,52.43,42,45.45,59.28,52.97,45.99,,,,,
