Rainfall at,OLDHAM BRUSHES CLOUGH,
Grid ref,SD956097,Long,-2.067934,Lat,53.583869
Station no,ZZ999,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,6.65,2.53,3.26,4.65,4.40,2.44,5.65,2.14,4.07,2.88,
February,4.45,2.00,1.52,4.62,4.38,2.26,3.72,2.46,3.64,2.48,
March,1.13,3.45,2.74,5.19,3.07,4.38,3.99,3.66,3.28,3.88,
April,3.21,2.67,2.35,2.30,3.10,3.52,1.67,2.54,2.30,4.23,
May,1.91,2.18,3.20,4.31,3.40,0.71,3.74,4.28,2.69,2.49,
June,6.81,2.75,1.24,1.88,1.09,3.32,1.68,9.15,2.30,2.49,
July,4.04,3.14,3.48,4.75,1.84,2.70,2.52,3.91,5.44,7.08,
August,6.33,2.44,3.87,5.84,5.61,4.94,5.48,4.41,4.41,3.95,
September,2.07,1.13,2.86,6.02,2.01,3.71,1.61,1.03,5.24,2.99,
October,6.01,4.07,5.76,9.97,2.10,3.79,8.10,6.70,3.31,6.94,
November,4.06,7.54,2.67,4.01,3.70,4.88,4.76,3.55,2.80,1.55,
December,6.18,5.64,3.85,2.46,3.70,1.07,3.83,4.99,3.55,8.22,
Total,52.85,39.54,36.80,56.00,38.40,37.72,46.75,48.82,42.03,49.18,
Calc annual,52.85,39.54,36.80,56.00,38.40,37.72,46.75,48.82,43.03,49.18,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-1.00,0.00,
