"OLDHAM BRUSHES CLOUGH OLD GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2843,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.66,7.42,3.70,4.32,3.56,3.85,,,,,,
February,4.75,0.57,5.35,6.66,1.58,6.80,,,,,,
March,3.85,3.98,3.19,2.49,1.97,1.78,,,,,,
April,5.83,1.52,3.34,3.73,2.40,2.90,,,,,,
May,6.51,2.97,1.62,4.34,6.64,4.60,,,,,,
June,3.07,0.43,3.51,1.27,3.36,0.10,,,,,,
July,9.30,2.28,5.72,6.34,4.38,2.53,,,,,,
August,3.18,7.55,5.67,5.65,6.74,4.50,,,,,,
September,2.68,1.63,4.15,4.70,5.34,4.50,,,,,,
October,1.78,4.03,0.99,5.77,7.49,7.13,,,,,,
November,2.43,2.82,3.61,7.61,2.85,3.24,,,,,,
December,4.24,7.12,4.30,4.50,6.41,3.92,,,,,,
Total,52.28,42.32,45.15,57.38,52.72,45.85,,,,,,
Calc annual,52.28,42.32,45.15,57.38,52.72,45.85,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
