"OLDHAM, BRUSHES CLOUGH - 2nd NEW GAUGE (No 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD956097,Long,-2.067934,Lat,53.583869,Elevation,921,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,4.83,3.75,4.11,5.23,5.48,12.46,2.17,6.99,6.34,6.14,3.28,3.86,2.19,4.68,4.06,6.68,6.39,2.06,1.24,4.6,6.35,7.03,4.47,6.32,3.98,11.17,2.7,3.28,5.25,4.97,1.96,4.91,3.31,5.54,5.09,4.52,4.29,6.2
February,,,,6.88,1.75,7.15,4.29,1.99,6.15,1.07,0.73,7.24,0.57,4.42,0.39,6.82,2.89,6.18,2.25,5.64,2.63,5.68,1.48,3.62,2.79,6.54,7.46,0.76,3.78,3.18,6.01,3.34,1.61,2.35,3.04,2.78,1.68,3.39,7.52,0.61,2.84
March,,,,2.58,1.91,1.97,2.41,6.01,3.13,1.45,3.66,0.4,3.2,3.71,3.18,2.25,3.3,2.5,1.46,3.34,3.77,5.57,2.41,1.84,0.67,1.72,1.91,6.98,1.99,2.07,2.9,5.54,3.58,2.68,3.39,2.51,1.54,4.62,2.82,2.47,1.53
April,,,,3.98,2.42,3.17,2.53,4.54,1.23,1.68,3.98,3.85,4.49,2.76,2.83,5.26,1.7,2.81,0.68,2.64,3.39,2.64,2.6,2.94,3.58,3.13,2.12,3.99,2.31,4.47,4.24,3.07,4.82,3.9,1.01,2.81,3.4,0.61,1.55,5,2.83
May,,,,4.59,6.75,4.73,5.48,1.79,1.71,3.97,2.71,3.24,5.61,2.17,3.3,1,1.25,2.57,4.99,2.63,1.44,2.87,5.67,2.89,5.14,4.36,2.02,3.08,1.81,6.04,2.04,2.68,2.57,3.37,3.52,4.65,2.15,1.97,4.89,1.57,2.44
June,,,,1.49,3.53,0.11,3.77,5.26,7.89,1.6,2.5,7.39,1.16,3.06,2.42,4.71,5.91,2.05,5.33,3.86,1.26,1.77,1.57,4.29,4.07,6.61,3.73,3.18,5.27,1.12,2.79,0.9,3.9,2.98,4.17,3.53,3.97,2.44,6.02,3.51,1.95
July,,,,6.35,4.55,2.42,3.65,4.2,2.52,3.7,7.49,6.19,5.44,4.29,3.63,2.18,4.8,2.33,5.18,7.77,6.37,2.48,5.38,3.04,4.73,2.04,5.5,4.51,2.3,2.46,4.02,4.66,3.26,7.7,6.42,1.34,6.94,5.49,4.83,4.27,9.01
August,,,,5.76,7.03,4.53,5.56,7.49,6.28,6.59,7.44,7,1.54,1.83,3.82,2.27,2.72,2.14,4.54,2.7,2.72,9.38,5.55,6.86,4.74,3.19,5.82,0.6,6.29,3.94,8.4,6.52,4.56,6.25,7.32,0.91,13.28,6.39,6.21,0.65,6.37
September,,,,4.87,5.49,4.56,4.17,6.73,0.88,2.54,4.87,4.97,5.96,2.19,4.14,7.96,5.93,2.02,1.75,1.76,5.34,0.75,3.09,5.25,5.67,3.35,7.45,3.76,3.17,1.59,8.17,3.4,3.89,3.32,6.43,3.28,4.34,7.33,6.19,0.48,3.66
October,,,1.05,5.93,7.71,7.26,4.36,5.38,5.38,6.37,6.89,2.98,8.13,5.07,5.53,10.32,5.67,2.32,11.07,3.12,5.15,5.98,7.39,3.4,4.87,6.83,1.29,1.39,3.4,4.97,3.47,1.36,6.49,2.69,8.5,2.45,3.63,7.65,4.88,4.82,6.03
November,,,3.84,8.05,2.9,3.33,6.49,4.92,7.68,9.26,6.15,8.51,3.66,2.3,2.59,6.41,6.65,2.08,5.65,8.16,8.38,3.37,1.28,3.6,9.11,0.89,8.17,8.31,2.75,7.33,6.51,9.51,2.73,5.35,6.64,2.19,1.97,3.12,1.92,5.13,7.72
December,,,5.58,4.89,6.52,4.14,2.72,1.75,3.51,8.24,4.13,2.53,2.38,0.56,6.74,3.76,4.66,2.88,5.92,4.06,5.45,2.83,4.7,2.89,4.65,3.18,4.44,4.65,4.65,8.96,3.71,8.32,4.49,2.07,7.28,6.21,4.99,5.19,5.06,7.96,5.14
Total,,,,60.2,54.31,47.48,50.66,55.54,58.82,48.64,57.54,60.64,48.28,35.64,42.43,55.13,50.16,33.94,55.5,52.07,47.96,44.56,45.72,46.97,57.05,46.31,56.23,45.19,48.89,48.83,55.54,54.55,46.87,44.62,62.63,35.97,53.43,53.29,56.41,40.76,55.72
