"FOLKESTONE, RADNOR PARK WEST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,263,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.32,2.01,
February,,,,,,,,,,0.95,1.90,
March,,,,,,,,,,0.25,2.53,
April,,,,,,,,,,1.06,2.12,
May,,,,,,,,,,1.48,3.75,
June,,,,,,,,,,1.75,0.92,
July,,,,,,,,,,1.13,3.07,
August,,,,,,,,,,2.25,3.03,
September,,,,,,,,,,0.91,4.01,
October,,,,,,,,,,3.83,1.58,
November,,,,,,,,,,7.10,5.55,
December,,,,,,,,,,6.48,3.02,
Total,,,,,,,,,,28.51,33.49,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.51,33.49,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
