"FULBECK HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2725,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.89,2.01,2.32,1.35,1.79,1.50,1.89,,,,,
February,1.64,0.44,2.39,3.29,1.00,2.03,0.93,,,,,
March,2.43,0.85,1.55,1.32,0.64,0.98,0.50,,,,,
April,4.44,0.85,2.75,0.75,1.28,1.31,1.53,,,,,
May,2.07,1.79,0.70,2.13,2.16,2.40,1.86,,,,,
June,1.67,0.79,0.72,0.94,1.62,0.14,2.21,,,,,
July,2.27,0.40,3.98,3.85,1.75,0.84,1.56,,,,,
August,1.19,3.67,4.01,1.89,2.55,1.37,2.98,,,,,
September,1.43,1.01,1.97,2.36,2.27,2.40,,,,,,
October,1.38,2.49,1.14,2.15,4.24,2.37,,,,,,
November,0.73,1.46,0.92,2.14,1.13,1.90,,,,,,
December,2.47,1.67,3.18,1.98,1.99,1.24,,,,,,
Total,23.61,17.43,25.63,24.15,22.42,18.48,,,,,,
Calc annual,23.61,17.43,25.63,24.15,22.42,18.48,13.46,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
