"STORNOWAY, BUTT OF LEWIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5797,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.42,5.45,4.93,4.56,3.98,6.50,5.60,5.16,8.15,2.01,3.96,
February,4.06,3.50,3.32,3.35,3.97,7.30,4.50,1.53,5.65,0.74,0.09,
March,2.34,5.79,2.94,1.89,8.20,1.70,7.09,1.87,1.55,0.69,3.13,
April,1.25,2.15,1.32,1.47,1.53,3.50,0.91,6.17,1.57,1.34,1.60,
May,2.57,1.54,3.51,3.15,3.48,3.90,3.47,1.84,1.79,1.48,2.00,
June,1.11,1.58,1.58,2.36,3.47,0.50,0.54,2.34,2.38,1.81,1.05,
July,2.21,1.67,2.14,2.92,3.01,1.80,1.80,2.82,3.66,2.12,1.17,
August,1.08,2.66,2.34,3.94,3.94,4.80,4.07,2.54,3.47,5.55,3.42,
September,2.33,3.34,2.05,4.35,2.65,5.10,5.96,5.62,2.57,4.21,2.10,
October,1.72,4.80,1.65,7.03,0.62,5.40,4.03,7.40,3.16,2.07,5.69,
November,6.35,2.03,3.18,5.85,0.40,1.90,4.00,4.17,5.22,2.02,5.20,
December,3.24,4.16,4.41,5.39,0.85,5.50,5.10,0.44,4.06,4.44,4.62,
Total,33.68,38.67,33.37,46.26,36.10,47.90,47.07,41.90,43.23,28.48,34.03,
Calc annual,33.68,38.67,33.37,46.26,36.10,47.90,47.07,41.90,43.23,28.48,34.03,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
