"BRIDGNORTH (CANTREYN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2280,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.06,2.14,3.76,1.58,2.88,2.35,2.68,,,,,
February,1.47,0.30,2.63,5.29,0.52,3.26,1.89,,,,,
March,2.49,1.03,2.32,1.50,1.31,0.90,0.54,,,,,
April,4.10,1.15,2.32,2.29,2.78,1.95,1.57,,,,,
May,3.36,1.07,0.64,1.72,4.99,2.49,3.05,,,,,
June,2.02,0.49,0.46,0.34,1.95,0.05,1.49,,,,,
July,3.21,0.45,4.53,3.42,3.94,2.41,1.86,,,,,
August,0.90,3.34,2.29,2.48,3.33,3.10,2.62,,,,,
September,1.98,0.56,2.25,1.94,3.20,3.54,0.82,,,,,
October,3.25,1.85,0.43,3.59,3.79,3.24,2.25,,,,,
November,0.59,2.00,0.95,1.77,1.86,1.64,5.32,,,,,
December,2.36,1.91,3.72,3.03,3.16,2.55,0.48,,,,,
Total,28.79,16.29,26.30,28.95,33.71,27.48,24.57,,,,,
Calc annual,28.79,16.29,26.30,28.95,33.71,27.48,24.57,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
