"HARTLAND (FOSFELLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1868,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,5.76,10.09,2.52,8.49,
February,,,,,,,,3.28,4.30,1.82,2.38,
March,,,,,,,,4.42,4.27,0.79,2.68,
April,,,,,,,,2.67,1.71,1.05,2.47,
May,,,,,,,,1.43,1.09,4.31,2.68,
June,,,,,,,,3.88,3.50,2.72,1.52,
July,,,,,,,,3.70,2.77,3.55,3.00,
August,,,,,,,,7.12,3.01,3.31,4.71,
September,,,,,,,,9.35,1.92,0.88,5.50,
October,,,,,,,,3.15,8.30,7.30,8.10,
November,,,,,,,,4.64,6.17,13.15,5.09,
December,,,,,,,,3.53,5.93,8.60,5.78,
Total,,,,,,,,52.93,53.06,50.00,52.40,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.93,53.06,50.00,52.40,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,
