"HAMPSTEAD NORRIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4198,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.82,2.95,3.10,1.61,3.42,2.20,3.09,,,,,
February,0.50,0.51,2.98,3.91,0.39,3.79,2.02,,,,,
March,1.70,1.22,2.50,2.85,1.08,0.57,0.59,,,,,
April,3.45,0.86,3.36,3.15,2.91,2.43,2.94,,,,,
May,1.57,1.77,1.21,1.40,4.60,3.47,2.21,,,,,
June,2.78,0.24,1.56,0.49,2.45,0.02,2.68,,,,,
July,5.87,0.21,5.70,1.30,3.81,4.00,2.61,,,,,
August,1.29,1.64,3.88,2.57,2.53,2.57,1.53,,,,,
September,1.23,2.40,1.77,1.92,4.18,2.81,0.87,,,,,
October,2.76,1.30,1.05,5.06,3.59,3.14,2.17,,,,,
November,1.53,1.92,1.38,2.04,2.57,2.33,5.01,,,,,
December,2.53,1.52,2.96,2.53,4.56,2.68,0.62,,,,,
Total,28.03,16.54,31.45,28.83,36.09,30.01,26.34,,,,,
Calc annual,28.03,16.54,31.45,28.83,36.09,30.01,26.34,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
