BATHGATE BALLENCRIEFF NO 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS980711,Long,-3.6337876,Lat,55.922127,Elevation,730,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,3.41,,,,2.29,2.54,1.6,3.41,1.56,2.27,2.97,3.88,5.23,2.67,1.6,2.75,2.51,3.88,2.61,5.19,1.02,3.98,1.99,4.2,2.59,3.97,0.95,,,,,
February,,,,,,,,,,1.77,,,,1.81,2.46,2.39,3.91,0.9,3.56,1.76,3.59,0.47,2.14,3.21,0.57,2.89,3.62,1.77,3.27,1.25,0.74,1.68,0.07,1.86,0.1,1.7,,,,,
March,,,,,,,,,,4.65,,,,3.47,3.39,1.43,3,1.93,0.97,1.86,3.22,3.92,1.65,1.11,1.29,1.9,1.55,2.65,2.47,0.44,2.77,1.25,1.82,1.32,3.75,1.11,,,,,
April,,,,,,,,,1.89,2.6,,,,2.48,1.32,1.63,2.84,1.32,0.75,2.22,2.24,1.02,1.92,2.83,1.57,4.23,2.27,1.65,1,2.24,0.62,2.57,2.97,2.11,4.62,2.17,,,,,
May,,,,,,,,,2.77,1.81,,,,1.43,2.66,1.3,5.26,1.94,2.56,0.66,3.52,1.97,1.18,0.95,5.25,5.46,2.89,1.81,1.98,1.85,1.32,3.31,3.54,1.88,1.3,0.58,,,,,
June,,,,,,,,,1.22,2.23,,,,2.07,0.78,1.06,2.56,2.27,0.56,1.32,1.2,0.28,1.68,1.04,2.42,0.25,3.48,3.51,5.52,2.19,2.15,5.31,1.64,1.65,3.43,2.67,,,,,
July,,,,,,,,,2.2,3.57,,,,0.95,3.65,3.36,3.87,1.47,2.77,0.84,3.83,3.1,3.85,3.27,3.44,1.58,3.16,3.9,1.96,2.9,4.69,4.64,2.56,4.19,3.39,1.52,,,,,
August,,,,,,,,,2.86,1.43,,,,0.85,1.9,3.42,4.2,4.33,2.27,2.25,6.66,5.62,1.85,4.84,3.52,2.86,1.92,6.88,4.48,4.54,4.96,4.2,0.85,1.06,3.46,1.3,,,,,
September,,,,,,,,,4.7,1.76,,,,2.24,0.73,1.98,1.53,1.68,5,2.34,1.8,1.8,1.66,3.16,3.62,4.35,3.9,8.11,3.22,0.77,4.19,1.5,3.48,1.5,2.45,3.74,,,,,
October,,,,,,,,,0.92,4.8,,,,2.08,1.87,2.25,5.6,3.72,4.37,1.53,1.05,4.25,1.76,2.85,3.49,2.82,4.5,4.31,4.5,3.65,3.68,2.15,5.02,2.55,4.44,4.73,,,,,
November,,,,,,,,,2.26,1.55,,,,3.41,4.19,1.32,3.76,4.71,2.21,5.08,2.42,1.98,1.52,2.94,1.66,0.72,4.57,2.43,3.56,4.5,4.56,5.3,2.26,1.87,1.16,4.28,,,,,
December,,,,,,,,,1.26,4.32,,,,2.4,4.35,5.32,3.84,2.43,2.79,3.95,2.92,4.7,3,3,3.62,3.62,1,1.27,2.57,4.95,1.8,2.21,6.14,0.8,,1.26,,,,,
Total,,,,,,,,,,33.9,,,,25.48,29.84,27.06,43.78,28.26,30.08,26.78,36.33,34.34,24.88,30.8,33.2,33.19,36.74,40.9,39.72,30.3,35.46,36.11,34.55,23.38,,26.01,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 total not transcribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934 Dec 3.31 and total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
