Rainfall at,GIRDLENESS LIGHTHOUSE,
Grid ref,NJ972054,Long,-2.047899,Lat,57.139493
Station no,5620,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.00,2.32,0.85,0.75,0.79,2.93,2.17,2.84,1.71,3.16,
February,3.00,0.93,1.18,2.09,2.31,2.07,2.03,2.07,0.44,2.17,
March,2.79,3.05,0.28,1.67,1.51,1.05,1.18,1.73,1.04,0.44,
April,2.18,1.17,2.37,1.49,0.80,1.29,0.73,2.73,1.69,1.09,
May,1.02,1.99,1.36,2.96,1.54,0.35,0.99,3.31,0.52,0.52,
June,1.07,2.68,2.76,1.86,1.32,0.91,1.58,1.21,1.70,1.35,
July,4.40,1.90,4.20,3.00,0.40,4.07,6.63,5.25,1.57,3.31,
August,2.92,3.69,3.24,2.03,0.13,3.05,5.19,2.13,0.07,4.24,
September,1.50,1.60,3.77,1.28,1.60,2.76,1.65,1.61,0.52,0.52,
October,0.50,2.68,1.63,4.18,3.72,2.38,0.99,1.11,3.57,5.17,
November,6.07,2.71,1.91,4.04,1.53,1.08,1.07,0.17,2.40,4.56,
December,2.03,2.01,2.75,3.35,3.68,2.92,3.09,3.72,5.54,2.41,
Total,31.48,26.73,26.30,28.70,19.33,24.86,27.30,27.88,20.77,28.94,
Calc annual,31.48,26.73,26.30,28.70,19.33,24.86,27.30,27.88,20.77,28.94,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
