ALLEAN PITLOCHRY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5561/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,5.10,3.83,8.68,1.59,3.79,
February,,,,,,,4.91,1.51,3.01,2.28,0.56,
March,,,,,,,2.02,3.24,6.04,0.61,1.49,
April,,,,,,,2.04,1.79,0.33,1.22,1.62,
May,,,,,,,2.56,2.45,1.05,4.72,2.17,
June,,,,,,,3.14,3.61,3.06,2.66,1.52,
July,,,,,,,2.46,4.40,1.08,3.75,2.57,
August,,,,,,,1.93,4.83,5.85,5.41,7.26,
September,,,,,,,2.07,3.66,3.31,1.10,3.91,
October,,,,,,,5.87,3.82,5.44,5.54,4.66,
November,,,,,,,5.01,3.10,4.39,3.48,5.39,
December,,,,,,,0.69,1.24,3.34,7.70,4.58,
Total,,,,,,,37.80,37.48,45.58,40.06,39.52,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.80,37.48,45.58,40.06,39.52,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
