BINGLEY EAST MORTON,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3297,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.90,1.87,2.49,3.09,3.10,2.95,7.03,1.87,5.46,
February,,,3.21,5.39,0.91,5.42,2.59,1.39,4.03,0.67,1.05,
March,,,2.26,2.11,1.03,0.98,1.49,2.97,2.79,0.18,2.21,
April,,,3.05,2.29,1.80,2.82,1.30,2.81,1.20,1.20,3.84,
May,,,1.06,3.06,4.47,4.13,3.87,1.19,1.60,1.56,1.83,
June,,,1.70,0.63,2.36,0.09,2.74,2.77,4.59,0.80,1.66,
July,,,4.03,2.85,2.99,1.31,2.45,3.75,1.16,2.51,5.26,
August,,,4.83,3.71,3.22,3.57,3.21,5.81,4.60,2.25,4.40,
September,,,2.85,3.58,3.53,2.56,2.13,3.97,0.77,0.65,4.40,
October,,,0.77,3.83,2.99,3.73,4.04,3.27,4.81,4.07,3.58,
November,1.86,,1.66,4.37,2.15,2.06,5.38,3.20,4.86,5.30,4.25,
December,,,2.97,3.02,3.68,3.92,1.22,2.15,1.79,7.63,2.80,
Total,,,32.29,36.71,31.62,33.68,33.52,36.23,39.23,28.89,40.74,
Calc annual,1.86,0.00,32.29,36.71,31.62,33.68,33.52,36.23,39.23,28.69,40.74,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,
