"NOTTINGHAM (BASFORD W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2610,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.97,0.97,3.46,3.17,1.17,2.26,1.10,2.25,1.84,3.46,,
February,2.01,1.54,1.41,0.88,1.18,2.94,4.66,0.73,1.88,2.59,,
March,0.65,1.53,2.50,3.04,2.30,0.93,4.55,1.38,0.86,4.35,,
April,1.57,0.92,0.32,2.25,0.73,0.84,1.28,1.33,1.71,1.54,,
May,2.44,1.00,2.67,2.16,2.24,1.56,2.67,2.12,1.87,1.21,,
June,2.47,2.51,3.42,0.58,2.07,1.04,1.71,2.26,0.27,0.74,,
July,2.24,0.08,4.30,0.73,2.85,6.84,1.92,1.38,2.44,3.15,,
August,3.90,1.85,6.36,1.44,2.76,2.48,1.96,4.23,1.60,2.48,,
September,0.87,1.74,0.76,1.74,0.79,0.94,1.23,1.42,3.96,1.61,,
October,2.04,1.96,2.90,3.97,2.05,1.41,1.90,3.65,1.68,2.49,,
November,3.83,2.18,1.88,1.59,3.11,2.79,2.96,0.93,1.41,1.61,,
December,4.82,3.68,3.23,0.76,4.92,4.67,2.25,0.74,3.08,3.73,,
Total,28.81,19.96,33.21,22.31,26.17,28.70,28.19,22.42,22.60,28.96,,
Calc annual,28.81,19.96,33.21,22.31,26.17,28.70,28.19,22.42,22.60,28.96,,
Difference,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
