"THIRSK, LEAKE VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6547,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,1.04,,
June,,,,,,,,,,1.34,,
July,,,,,,,,,,2.35,,
August,,,,,,,,,,2.48,,
September,,,,,,,,,,0.78,,
October,,,,,,,,,,5.14,,
November,,,,,,,,,,2.95,,
December,,,,,,,,,,3.17,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
