BROADSTONE-GRANGE-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ004955,Long,-1.995695,Lat,50.759094,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1606/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.02,2.33,5.34,1.64,4.35,2.32,3.25,2.48,2.87,1.05,5.55,6.12,4,6.62,4.2,4.7,4.46,7.65,2.49,2.42,3.96,3.44,6.03,0.92,0.91,3.28,2.27,1,1.91,3.67,4.17,2.95,5.11,4.23,4.09
February,,,,,,,2.33,3.41,2.62,1.44,0.94,2.13,0.11,4.44,0.05,3.55,2.94,6.36,0.81,1.83,4.68,3.65,0.34,1.25,0.44,2.32,3.1,2.06,1.28,1.36,5.8,6.36,0.6,1.73,3.9,2.3,0.2,4.65,3.19,0.31,3.6
March,,,,,,,0.68,3.13,2.88,0.14,1.14,1.1,1.79,3.48,3.06,1,3.61,3.8,0.32,1.27,3.38,4.04,3.05,0.97,0.36,1.04,1.29,7.76,1.11,1.47,1.51,4.04,2.9,0.63,4.62,1.37,1,3.15,1.82,4.18,2.22
April,,,,,,,3.86,2.23,1.89,0.88,2.37,2.27,2.73,1.64,1.82,4.28,1.72,2.22,0,1.92,1.85,2.19,2.15,0.87,1.99,0.88,2.68,2.67,1.77,1.76,2.58,3.36,1.91,2.41,0.15,0.71,2.05,0.19,0.44,2.99,2.11
May,,,,,,,2.12,1.13,1.66,2.25,2.17,3.24,3.07,1.41,0.81,0.93,0.69,2.77,1.53,1.16,1.27,3.31,4.2,3.05,0.41,2.63,4.09,1.96,2.31,2.22,1.97,2.53,2.72,2.79,3.88,4.49,0.48,2.28,2.65,1.44,2.52
June,,,,,,,2.74,2.45,2.62,1.62,0.39,2.72,2.44,0.66,1.58,4.27,1.91,0.46,0.98,2.49,0.23,1.67,0.41,1.13,2.04,2.58,3.92,1.95,2.81,0.65,1.1,0.47,0.83,2.25,2.97,2.58,2.13,1.41,5.32,1.73,3.2
July,,,,,,,1.56,3.15,1.31,1.18,1.68,4.4,2.92,1.73,0.34,0.62,4.42,,2.07,5.46,3.59,2.05,1.6,2.25,2.99,1.03,1.18,1.08,1.22,0.38,4.82,0.99,0.8,3.17,3.14,0.5,3.28,2.97,1.93,1.71,3.93
August,,,,,,,0.76,3.78,2.24,1.39,3.4,3.27,0.67,1.02,3.61,3.15,0.13,,2.88,4.62,0.07,3.59,3.87,1.57,2.68,2.04,4.51,0.55,3.24,1.4,3.59,4.35,3.61,1.82,3.75,0.43,4.12,2.9,3.25,2.33,5.39
September,,,,,,,0.49,5.79,2.26,0.74,3.28,1.53,3.64,1.84,2.25,3.39,2.9,,1.99,2.39,1.8,0.76,3.05,2.1,2.25,3.05,4.91,1.55,2.9,3.71,3.94,4.16,4.47,3.57,3.44,1.16,5.04,3.52,4.69,0.26,8.47
October,,,,,,,4.33,2.7,7.01,4.25,2.19,0.54,5.85,1.38,1.52,6.63,1.65,,4.49,6.33,5.17,0.98,5.2,4.84,4.35,3.83,1.22,1.07,1.98,8.34,1.02,1.21,4.65,4.08,3.12,4.37,2.27,2.94,4.12,2.79,9.27
