"DUNGANNON, ALOHA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH807614,Long,-6.755151,Lat,54.494745,Elevation,275,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.29,3.68,5.9,1.61,3.89,3.5,4.27,2.68,3.97,1.83,4.59,5.93,5.41,4.04,5.9,1.68,6.06,5.17,4.73,3.16,4.77,2.88,5.82,2.83,1.49,3.59,5.19,1.62,2.68,3.77,2.97,4.82,3.6,2.42,3.77
February,,,,,,,3.37,2.08,5.07,3.78,1.15,3.59,0.11,2.91,0.42,3.7,2.45,5.55,1.98,2.81,3.9,3.31,1.86,2.19,1.18,4.17,3.03,1.14,2.42,3.21,3.75,3.26,0.82,1.2,4.9,3,1.43,2,4.09,1.07,2.87
March,,,,,,,2.01,2.84,2.95,0.6,2.65,2.63,2.25,2.59,2.51,1.5,2.28,2.71,1.92,3.75,5.51,3.66,4.55,1.75,0.56,1.63,1.59,4.22,2.91,2.56,2.27,3.31,2.01,0.53,3.32,1.08,2.27,3.37,2.27,3.17,3.07
April,,,,,,4.04,1.94,1.95,1.71,1.64,2.83,3.7,3.41,1.97,3.75,2.69,0.78,2.8,0.28,2.66,4.41,2.2,2.98,3.09,2.44,1.63,1.25,5.19,3.11,2.87,4.63,2.03,1.52,1.38,0.71,3.06,1.24,1.52,1.74,3.82,2.25
May,,,,,,5.89,3.28,1.5,1.75,3.31,2.39,4.68,3.39,2.9,3.64,0.87,1.5,1.48,3.81,1.6,0.67,2.64,4.6,4.04,2.42,4.65,1.37,4.6,1.95,1.75,1.34,2.07,1.16,1.73,4.24,3.3,1.14,2.31,2.2,1.25,3.17
June,,,,,,1.09,3.02,3.61,5.84,2.96,2.12,5.1,1.84,2.98,1.84,4.87,3.93,2.28,5.19,3,1.33,0.67,0.41,4.02,2.75,5.14,4.36,4.73,3.9,1.09,2.39,2.94,2.85,2.09,2.99,5.47,2.45,2.03,7.08,3.07,3.03
July,,,,,,4.01,5.1,3.52,2.28,3.52,4.78,6.08,5.12,3.54,2.63,1.22,10.96,4.15,5.51,5.79,4.58,3.72,5,2.34,3.94,4.03,5.04,4.99,2.72,2.98,5.31,4.03,1.43,5.41,4.36,,4.29,4.22,5.61,3.06,4.67
August,,,,,,2.15,3.7,3.69,5.85,7.05,7.07,2.37,2.64,2.53,6.66,1.85,2.37,4.27,2.84,2.21,0.68,4.31,5.58,7.8,3.06,1.67,5.19,0.51,3.75,3.21,5.47,5.2,5.06,4.09,2.75,0.94,6.91,4.18,4.52,0.92,5.23
September,,,,,,3.83,2.5,5.12,3.01,1.35,3.3,2.17,3.53,1,5.9,4.57,6.12,3.14,2.84,2.21,2.98,1.03,4.81,2.85,4.19,4.34,9.23,3.41,3.52,2.65,7.04,3.51,1.12,3.44,4.98,4.09,3.37,4.51,3.51,1.51,3.12
October,,,,,,3.02,3.45,3.05,6.04,6.62,5.89,2.48,3.57,2.83,5.66,5.16,3.98,2.29,7.53,4.05,4.9,5.76,4.03,4.2,5.41,4.98,2.01,2.84,2.78,5.08,4.23,1.16,5.7,2.23,7.1,2.47,2.32,3.74,3.13,4.53,4.23
November,,,,,,1.75,3.89,4.06,5.55,4.1,5.07,5.65,2.47,1.38,0.92,5.35,4.37,1.6,6.92,6.36,4.32,4.09,0.77,3.3,6.12,0.71,5.53,4.79,3.71,3.19,2.99,5.63,2.75,3.47,5.36,2.01,2.24,1.18,2.62,4.28,4.07
December,,,,,,3.43,1.46,2.44,3.13,7.01,4.16,3.43,6.03,2.52,5.82,3.19,5.16,3.86,3.72,3.32,4.4,2.3,4.61,2.3,4.24,3.76,4.38,2.9,5.29,6,2.93,4.88,4.92,3.54,4.8,4.76,5.1,5.27,,5.51,4.16
Total,,,,,,,39.01,37.54,49.08,43.55,45.3,45.38,38.63,29.83,43.72,36.8,48.49,40.06,47.95,41.8,43.58,35.37,45.26,43.05,41.04,39.87,47.75,42.2,41.88,37.42,43.84,41.61,34.53,30.73,48.19,,35.73,39.15,,34.61,43.64
Calc annual,0,0,0,0,0,29.21,39.01,37.54,49.08,43.55,45.3,45.38,38.63,29.83,43.72,36.8,48.49,40.06,47.95,41.8,43.58,35.37,45.26,43.05,41.04,39.87,47.75,42.2,41.88,37.42,43.84,41.61,34.53,30.73,48.19,,35.73,39.15,,34.61,43.64
Difference,0,0,0,0,0,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 July 1.4 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Dec 5.27 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
