Rainfall at,BALMORAL CASTLE GARDENS,
Grid ref,NO253949,Long,-3.232596,Lat,57.039113
Station no,5630,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,4.49,4.20,2.81,3.61,1.86,1.31,3.71,1.59,1.84,2.14,
February,1.80,1.80,1.35,5.15,3.75,2.46,2.39,1.71,2.80,1.23,
March,5.67,2.78,2.05,3.90,1.51,3.77,2.35,1.17,4.10,6.30,
April,1.64,1.24,3.57,2.53,2.10,3.13,1.91,4.18,2.56,3.14,
May,2.30,2.18,3.96,1.61,2.10,1.60,5.58,4.41,1.42,2.25,
June,2.33,2.66,1.91,1.82,0.77,1.07,0.57,3.10,0.82,1.67,
July,3.37,1.42,2.36,3.26,1.38,1.11,1.19,1.58,1.83,3.04,
August,4.40,3.13,2.94,3.35,3.33,3.37,2.68,2.99,2.15,1.73,
September,1.85,1.83,1.64,3.76,1.75,1.77,1.40,0.95,3.01,1.44,
October,2.71,2.40,3.19,5.78,0.61,3.99,5.51,5.32,1.61,4.20,
November,4.21,1.99,3.64,2.58,1.89,6.27,8.08,2.07,1.91,1.20,
December,4.64,4.95,5.13,4.39,2.63,1.11,3.06,2.86,2.11,2.49,
Total,39.41,30.58,34.55,41.74,23.68,30.96,38.43,31.93,26.16,30.83,
Calc annual,39.41,30.58,34.55,41.74,23.68,30.96,38.43,31.93,26.16,30.83,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
