BALMORAL CASTLE ROYAL GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,5.41,1.13,3.19,0.72,4.09,0.50,1.12,3.00,1.58,3.45,,
February,1.20,0.30,2.02,2.96,5.52,3.35,0.52,2.72,3.84,2.75,,
March,2.68,2.63,0.70,1.02,2.00,4.07,1.76,5.49,1.55,2.75,,
April,1.80,1.19,0.13,0.97,1.28,0.88,0.72,2.08,4.20,3.98,,
May,1.84,2.82,1.90,1.19,4.17,0.75,0.75,2.51,2.21,2.61,,
June,1.57,0.52,1.49,1.97,0.88,2.95,3.28,3.94,0.99,0.99,,
July,2.59,4.38,2.37,1.44,4.15,3.27,3.60,1.72,0.76,2.73,,
August,3.29,4.15,4.02,2.21,5.66,3.98,1.39,2.72,3.06,1.13,,
September,2.78,3.70,2.97,3.70,0.94,1.45,3.72,1.26,2.42,5.76,,
October,3.88,3.66,5.67,2.48,2.87,3.63,5.42,2.42,6.58,2.12,,
November,5.43,3.72,1.90,4.33,0.88,3.82,1.55,1.70,4.72,4.05,,
December,1.31,2.47,2.45,2.68,2.00,3.88,4.67,5.16,3.45,3.75,,
Total,33.78,30.67,28.81,25.67,34.44,32.53,28.50,34.72,35.36,36.07,,
Calc annual,33.78,30.67,28.81,25.67,34.44,32.53,28.50,34.72,35.36,36.07,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
