"NEWCASTLE ON TYNE CLIFTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2678,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.96,0.83,1.27,1.48,1.63,4.41,1.19,1.65,0.94,,,
February,1.59,0.04,2.75,3.13,2.90,1.00,0.64,1.50,0.98,,,
March,2.09,2.98,1.19,0.14,0.63,2.18,2.33,3.10,1.58,,,
April,0.63,1.87,0.91,0.50,1.14,1.26,0.76,1.40,,,,
May,1.99,1.31,2.91,1.65,2.17,0.61,0.75,0.95,1.83,,,
June,3.12,0.38,2.94,1.33,3.37,2.17,2.11,2.30,,,,
July,2.22,3.73,1.39,4.93,1.58,4.41,2.80,1.34,,,,
August,6.67,4.62,3.52,2.40,2.62,3.68,1.62,3.06,,,,
September,2.28,2.45,2.63,1.40,0.74,0.47,2.15,2.91,,,,
October,1.86,1.87,4.43,1.00,4.57,3.80,5.35,1.28,,,,
November,3.46,2.26,1.33,2.19,0.67,2.12,1.34,1.50,,,,
December,1.86,3.44,1.13,1.30,1.22,2.09,5.08,2.19,,,,
Total,29.73,25.78,26.40,21.45,23.24,28.20,26.12,23.18,,,,
Calc annual,29.73,25.78,26.40,21.45,23.24,28.20,26.12,23.18,5.33,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,,
