Rainfall at,THORNTON RESERVOIR
,
Station no,,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,2.43,2.36,1.15,1.70,1.02,3.60,1.37,2.09,1.28,2.90,
February,0.74,0.00,1.47,2.77,1.94,0.12,0.68,3.01,1.03,1.67,
March,1.85,1.31,0.94,0.31,0.93,1.73,2.21,2.36,0.98,1.13,
April,0.92,1.88,0.71,0.27,1.44,2.11,1.02,1.86,1.89,2.45,
May,1.58,2.83,2.26,2.68,2.29,0.59,0.56,1.27,3.09,3.21,
June,2.04,3.56,3.05,0.86,1.96,0.63,1.70,2.82,1.77,1.20,
July,2.34,2.73,2.31,2.86,2.55,2.87,2.31,0.29,1.01,0.94,
August,2.78,3.42,2.01,2.29,2.47,3.33,2.55,3.17,3.74,1.26,
September,1.56,1.28,1.83,1.69,1.17,0.43,4.49,2.41,0.52,5.04,
October,1.66,5.25,3.13,2.25,2.57,3.38,2.90,1.44,2.99,2.49,
November,2.93,2.51,1.28,1.87,2.24,3.33,1.50,1.50,2.25,1.41,
December,0.64,3.29,1.69,1.91,2.63,2.74,3.61,3.14,1.80,2.14,
Total,21.47,30.42,21.83,21.46,23.21,24.86,24.90,25.36,22.35,25.84,
Calc annual,21.47,30.42,21.83,21.46,23.21,24.86,24.90,25.36,22.35,25.84,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
