CHELFORD-ASTLE-HALL-DAILY-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ812738,Long,-2.2832885,Lat,53.260864,Elevation,250,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,1.94,4.49,3.21,2,0.72,0.49,2.12,3.07,3.53,1.61,4.82,2.65,1.53,1.21,3.01,2.26,2.85,1.47,2.13,2.35,1.25,1.53,1.95,2.91,3.57,1.95,2.12,2.67,2.05,1.31,4.08,1.17,2.23,1.81,2.72,1.19,3.21,2.79,1.77,4.77,1.73,2.48,1.73,3.2,3.55,3.9,3.4,2.92,,,,,,,
February,,,,,,,3.39,3.77,1.64,2.96,1.86,4.64,2.6,1.91,1.73,1.98,0.79,0.61,1.57,1.99,0.65,0.23,2.02,2.63,2.96,0.35,1.83,2.45,2.18,1.18,2.99,1.59,1.24,2.26,2.67,1.57,2.54,1.67,2.39,1.28,2.41,2.14,0.88,1.21,1.55,2.67,3.87,1.34,2.54,0.71,2.88,0.45,3.43,4.3,,,,,,,
March,,,,,,0.59,3.45,2.53,1.44,1.2,1.54,3.42,1.81,0.86,2,2.1,2.78,1.61,1.59,2.7,2.31,1.87,1.34,0.51,1.77,2.79,3.74,2.17,0.67,1.55,0.89,1.79,2.01,3.45,1.38,3.38,2.67,2.21,2.42,2.86,0.58,1.86,4.2,3.56,3.87,1.35,2.04,1.69,1.43,4.42,2.89,1.87,1.88,1.69,,,,,,,
April,,,,,,0.59,3.04,2.09,1.81,2.64,1.5,1.07,3.36,1.48,0.98,1.43,1.58,1.12,1.34,2.69,0.94,2.47,1.17,0.69,1.31,2.26,1.59,2.12,1.84,3.32,1.68,2.2,2.15,1.96,1.6,1.83,2.89,2.34,2.15,2.17,3.79,2.27,0.37,3.26,0.85,1.2,2.84,1.91,0.95,1.94,5.1,1.26,2.24,2.66,,,,,,,
May,,,,,,1.1,0.87,3.2,4.69,2.04,2.56,3.17,1.38,1.16,1.9,1.8,5.53,1.78,0.77,3.75,2.1,3.82,3.16,1.01,1.97,0.71,0.44,1.77,4.18,2.12,1.51,0.93,3.9,2.83,2.16,0.64,2.8,3.59,2.07,1.15,2.66,0.71,2.42,2.07,2.09,1.3,2.4,2.6,2.3,1.15,4.7,1.15,1.17,3.43,,,,,,,
June,,,,,,2.76,2.96,2.48,3.42,4.82,3.24,2.53,5.88,3.04,1.61,3.16,1.59,1.13,2.48,0.57,3.01,1.9,2.91,1.83,2.74,1.9,3.2,3.25,2.19,1.96,4.43,2.42,1.71,1.46,0.88,1.92,1.37,4.19,1.44,3.15,2.28,3.12,4.06,2.18,1.32,2.11,2.6,2.81,1.71,1.93,3.73,0.55,1.67,0.78,,,,,,,
July,,,,,,4.45,2.92,5.02,1.05,3.65,6.38,2.46,4.07,2.69,3.83,1.45,3.52,1.09,6.64,3.03,2.62,1.73,2.76,3.32,1.75,4.36,1.61,1.04,0.79,1.65,2.39,3.24,2.33,3.08,2.07,1.69,1.08,3.15,3.3,5.12,4.12,0.38,3.15,1.38,5.03,3.98,2.22,1.36,4.81,1.79,6.08,0.71,4.48,3.74,,,,,,,
August,,,,,,4.46,2.6,5.41,5.53,6.15,2.22,4.15,3.95,2.86,1.49,1.61,1.64,1.18,3.83,5.09,3.55,4.59,3.8,2.62,3.96,3.4,3,2.7,5.67,1.86,4.8,2.22,2.47,4.35,4.41,4.28,3.2,4.29,3.13,2.89,4.57,2.04,5.24,1.96,3.78,2.97,2.86,4.62,2.48,2.99,1.67,4.69,4.38,4.25,,,,,,,
September,,,,,,4.17,4.23,2.86,4.31,3.07,3.38,2.35,2.05,4.7,2.45,3.58,2.74,2.91,1,2.66,0.61,2.9,2.94,2.34,1.07,0.99,5.14,4.27,0.67,3.33,1.31,0.77,1.52,5.27,1.6,2.17,1.9,0.68,2.9,2.24,0.29,3.28,1.61,1.06,2.27,0.38,2.28,1.85,6.78,2.65,2.93,0.86,2.81,4.12,,,,,,,
October,,,,,,4.54,2.46,3.76,3.1,1.8,3.24,2.3,3.63,4.61,1.87,4.98,4.44,2.13,1.11,2.58,2.65,4.48,4.01,2.1,2.57,3.12,3.56,1.77,3.29,2.97,4.05,2.92,3.49,6.67,1.18,2.73,4.95,3.42,1.53,4.78,2.4,2.19,2.85,2.1,1.64,1.42,3.28,5.44,1.6,2.68,1.7,1.65,0.52,3.78,,,,,,,
