"BACUP SHEEPHOUSE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2920,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.71,3.18,3.54,3.24,5.09,4.33,9.25,2.16,6.30,
February,,,4.97,5.04,1.06,5.82,3.53,2.28,4.22,0.95,0.68,
March,,,3.01,2.04,1.62,1.30,1.00,4.00,3.75,1.42,2.06,
April,,,3.34,3.65,2.11,2.55,2.00,2.48,1.25,1.17,2.90,
May,,,1.99,3.34,6.00,3.55,4.28,1.48,1.55,3.29,1.89,
June,,,2.90,1.06,2.37,0.08,2.28,4.17,6.66,1.38,1.62,
July,,,5.39,2.96,3.71,1.63,2.20,4.58,1.66,2.64,5.54,
August,,,4.20,4.94,6.53,3.81,3.96,6.79,5.55,3.79,6.71,
September,,,4.08,4.45,4.91,3.59,3.30,5.01,0.62,1.81,5.32,
October,,,0.90,5.18,4.29,4.78,3.34,3.62,5.21,5.74,5.43,
November,,,3.28,6.02,1.81,1.80,6.80,4.34,5.68,8.42,5.79,
December,,,4.84,3.88,5.45,2.37,1.58,1.44,3.11,7.45,4.74,
Total,,,42.61,45.74,43.40,34.52,39.36,44.52,48.51,40.22,48.98,
Calc annual,0.00,0.00,42.61,45.74,43.40,34.52,39.36,44.52,48.51,40.22,48.98,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
