LOUGHBOROUGH (WOODHOUSE EAVES),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2509/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.47,2.53,2.92,1.35,2.20,1.78,2.86,2.39,4.34,1.54,2.91,
February,1.62,0.28,2.17,3.48,0.67,2.51,2.47,1.97,2.26,0.50,0.62,
March,2.17,1.06,1.65,1.24,1.03,1.34,1.08,2.12,1.74,0.23,3.09,
April,4.31,0.96,3.24,1.76,2.44,1.76,2.25,1.80,0.73,1.01,2.93,
May,2.07,1.82,1.25,1.76,4.44,4.11,3.07,1.31,1.32,2.17,3.26,
June,1.05,0.75,0.93,0.60,2.04,0.05,2.15,3.97,3.23,1.57,0.90,
July,3.96,0.23,4.70,4.03,2.79,2.11,2.68,2.17,1.61,1.97,3.95,
August,0.92,5.20,5.66,2.21,2.60,1.74,2.25,2.72,2.66,2.34,3.55,
September,1.39,1.09,1.86,2.99,2.62,3.09,0.97,5.24,0.94,0.74,4.00,
October,1.21,2.29,0.65,2.23,4.65,3.47,2.66,2.05,4.62,3.21,2.22,
November,0.69,1.63,1.06,1.85,2.29,1.61,3.51,2.92,3.55,4.18,2.54,
December,2.77,1.97,4.19,3.17,2.35,1.69,0.75,2.94,1.62,4.54,1.88,
Total,24.63,19.81,30.28,26.67,30.12,25.26,26.70,31.60,28.62,24.00,31.85,
Calc annual,24.63,19.81,30.28,26.67,30.12,25.26,26.70,31.60,28.62,24.00,31.85,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,
