HELENSBURGH FERNIGAIR NEW GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS286826,Long,-4.750504,Lat,56.00561,Elevation,21,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,,7.62,4.93,6.33,5.49,4.43,4.65,7.02,3.24,7.13,4.6,8.47,10.02,6.85,6.68,6.32,5.75,7.03,6.98,12.74,2.49,7.07,5.77,8.52,6.7,,,,,,,
February,,,,,,,,,,,7.23,8.71,5.43,4.8,5.73,8.04,6.27,1.48,7.37,2.06,8.3,1.94,5.43,6.33,1.59,4.41,7.03,4.78,5.82,2.82,0.33,5.1,0.02,5.53,,,,,,,
March,,,,,,,,,,,2.85,2.15,6.71,6.59,6.47,3.8,2.09,3.5,2.21,4.52,5.2,6.88,2.68,2.4,1.65,3.06,5.23,5.03,5.21,1.73,3.19,1.46,2.47,2.64,,,,,,,
April,,,,,,,,,,,4.58,4.07,3,4.39,3.17,3.47,4.05,1.89,0.81,3.1,2.25,1.48,3.5,4.82,2.77,6.4,2.48,3.62,2.61,1.47,2.15,2.46,4.27,2.66,,,,,,,
May,,,,,,,,,,,1.98,3.07,2.4,4.72,2.58,0.99,4.88,4.07,3.49,1.15,6.11,3.51,5.23,2.3,5.01,7.39,3.44,3.37,2.03,3.59,2.55,4.77,3.15,3.69,,,,,,,
June,,,,,,,,,,3.4,2.7,3.48,5.38,3.37,0.97,1.99,1.83,4.57,1.68,3.8,2.45,0.71,2.69,1.41,3.35,1.22,3.92,5.53,6.24,3.47,3.76,6.18,1.24,2.37,,,,,,,
July,,,,,,,,,,4.16,4.77,4.08,2.58,2.02,2.88,3.34,2.77,1.99,3.98,1.72,4.14,5.65,4.61,4.02,5.18,2.31,2.91,4.68,4.15,4.94,3.18,3.16,3.27,4.14,,,,,,,
August,,,,,,,,,,3.39,9.55,4.48,5.37,2.29,6.34,2.64,3.82,5.46,4.2,3.77,6.26,7.8,2.75,7.63,4.25,4.35,4.85,5.93,4.72,6.73,6.34,2.05,2.73,4.19,,,,,,,
September,,,,,,,,,,2.46,1.85,2.78,4.27,2.58,2.84,1.88,1.42,3.56,5.53,3.81,3.89,3.09,2.99,8.47,5.99,4.38,3.91,8.05,4.89,1.78,4.46,1.23,4.43,0.72,,,,,,,
October,,,,,,,,,,8.26,2.61,4.74,6.81,2.46,2.68,3.26,8.83,8.62,6.85,0.87,3.27,5.17,2.69,7.76,4.3,4.64,7.6,7.5,8.48,7.4,8.05,4.21,7.15,2.66,,,,,,,
November,,,,,,,,,,3.7,4.38,7.34,5.77,7.16,7.5,2.78,6.4,9.92,7.63,4.59,6.23,4.88,4.73,5.18,4.9,1.1,7.49,6.15,9.25,7.51,6.81,7.01,5.74,3.33,,,,,,,
December,,,,,,,,,,8.16,6.06,8.94,12.82,4.82,10.18,5.72,6.67,3.98,6.58,8.55,4.61,10.8,5.06,5.26,7.99,4.5,3.61,2.16,6.08,13.12,5.13,5.39,9.16,1.12,,,,,,,
Total,,,,,,,,,,,56.18,58.77,66.87,50.69,55.77,42.56,56.05,52.28,57.46,42.54,61.18,61.93,49.21,62.26,53.3,49.51,59.5,63.78,72.22,57.05,53.02,48.79,52.15,39.75,,,,,,,
