"KIRKFELL HOUSE, HIGH LORTON, COCKERMOUTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3643/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.12,8.05,
February,,,,,,,,,,0.95,0.57,
March,,,,,,,,,,0.71,2.54,
April,,,,,,,,,,1.54,1.63,
May,,,,,,,,,,3.03,1.76,
June,,,,,,,,,,2.02,3.21,
July,,,,,,,,,,6.09,4.01,
August,,,,,,,,,,6.53,9.03,
September,,,,,,,,,,2.15,2.57,
October,,,,,,,,,,7.47,8.30,
November,,,,,,,,,,11.18,4.70,
December,,,,,,,,,,8.56,4.00,
Total,,,,,,,,,,51.35,50.37,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.35,50.37,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,
