BRUTON-GREAT-DOWN-COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST674335,Long,-2.46688,Lat,51.10046,Elevation,280,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,2.71,2.58,2.69,2.71,0.73,3.86,5.57,2.94,6.01,2.49,2.79,4.11,5.94,2.37,1.92,2.61,2.46,5.33,1.06,0.4,3.32,2.46,0.84,1.65,3.04,,,,,
February,,,,,,,,,,,,2.57,0.05,4.07,0.19,3.48,2.27,5.82,1,1.9,2.85,3,0.38,1.32,0.89,2.07,2.11,0.5,1.31,1.18,4.81,4.39,1.1,1.89,2.66,1.82,,,,,
March,,,,,,,,,,,,0.99,2.05,3.33,2.83,1.21,3.67,3.91,0.33,1.24,2.17,2.86,2.14,0.89,0.4,1.14,0.85,5.2,0.96,1.74,0.83,3.31,4.1,0.67,4.01,1.3,,,,,
April,,,,,,,,,,,,3.03,2.96,1.67,2.32,4.63,1.92,2.24,0.11,2.89,2.04,1.5,1.36,0.94,1.93,0.69,2.87,1.88,1.49,1.37,3.07,3.36,2.04,2.82,0.39,1.56,,,,,
May,,,,,,,,,,,,3.26,4.56,2.15,1.44,1.56,0.7,2.34,2.14,0.76,2.08,1.5,5.75,1.9,0.9,3.27,4.58,2.09,3.37,2.4,1.54,2.78,3.4,1.83,1.91,3.57,,,,,
June,,,,,,,,,,,,2.91,1.41,2.43,1.82,5.02,3,0.83,1.25,4.11,0.56,1.66,0.28,2.56,1.97,3.65,3.82,2.04,3.03,0.37,2.81,1.93,2.55,1.94,3.7,2.13,,,,,
July,,,,,,,,,,,,5.35,3.52,3.57,1.92,0.5,8.1,2.97,2.89,5.29,3.16,1.85,1.72,2.67,2.49,1.33,1.26,1.8,1.51,1.1,4.5,1.69,0.63,4.18,2.95,2.1,,,,,
August,,,,,,,,,,,,4.34,0.94,1.6,3.11,1.95,0.53,1.66,2.49,3.25,0.21,5.46,4.53,4.18,2.5,2.35,5.07,0.92,3.52,1.51,5.03,5.51,4.79,3.58,5.71,0.96,,,,,
September,,,,,,,,,,,3.78,1.72,4.64,2.06,3.57,3.6,3.48,2.96,1.66,0.51,1.96,0.69,1.84,2.65,2.28,1.84,4.84,1.56,2.14,2.03,4.04,2.8,3.03,3.09,3.51,1.34,,,,,
October,,,,,,,,,,,3.03,0.78,7.08,2.83,2.76,4.11,2.09,3.86,3.42,4.16,3.5,1.13,3.78,3.84,4.65,4.44,1.04,0.46,3.52,6.78,1.23,0.85,4.07,2.72,3.32,2.11,,,,,
November,,,,,,,,,,,4.93,4.15,2.54,0.61,1.55,6.59,4.12,1.75,4.35,6.71,8.25,1.79,1.53,2.5,6.65,0.38,4.8,1.4,1.9,4.14,6.88,9,3.73,1.47,5.4,2.99,,,,,
December,,,,,,,,,,,3.73,1.44,1.69,0.72,9.04,4.51,3.66,3.25,4.29,2.07,3.05,1.88,4.17,2.3,3.06,3.6,3.03,3.43,4.73,1.78,2.45,2.44,3,0.78,3.05,,,,,,
Total,,,,,,,,,,,,33.25,34.02,27.73,33.26,37.89,37.4,37.16,26.87,38.9,32.32,26.11,31.59,31.69,30.09,26.68,36.88,23.74,32.81,25.46,37.59,41.38,34.9,25.81,38.26,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 Jan Gauge started in Wyke Champflower at elevation of 430ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Gauge moved to Colecrest Bruton for 6 months during observers absence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colecrest about 0.75 miles SE at elevation of 305ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Sept 16 Gauge moved 1 mile SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All records prior to move deleted as changed elevation so often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Nov 14 Gauge moved 35ft SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Not printed Low by about 5in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 Aug Gauge moved ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Dec Estimated ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Feb Observer died,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
